,input,A,B,B2,B3
163,그도 케이크를 먹었다,건강상의 이유로 케이크를 먹지 않았을 수도 있다,과식,먹은 음식의 칼로리를 소비하는 것과 관련이 있습니다,그가 왔었다
164,그는 밤에 잠을 잤다,불면증에 의해 일어나지 않을 수 있다,무엇을 하든지,그의 불안한 마음,그가 커피를 마셨다
165,그는 팔을 들어 올렸다,그는 근육이 없어서 팔을 들지 못할 수도 있다,그의 목소리를 들을 수 없는 사람들도 그 동작을 보고 일어나다,그의 결심,그가 더 노력했다
166,그는 실수로 노크를 했다,그는 혼자 있는 방에 있었다,그는 조용히 혹은 더 부드럽게 했다,문을 열지 않다,조용히 했다
167,그는 구취가 심했다,그는 청결한 환경에 있었기 때문에 구취가 심하지 않을 수 있다,중독,그의 식습관을 개선한다,샤워를 했다
168,그는 새로운 일을 시작했다,그는 새로운 일을 시작하지 않을 수도 있다,도전하지 않았다,그의 열정과 결단력,그가 그것을 하지 않았다
169,그는 내비게이션에 도움을 요청했다,그는 내비게이션에 도움을 요청했지만 도움을 받지 못할 수도 있다,사고,"내비게이션에 도움을 요청했지만, 이를 일어나지 않게 하는 것은 차량의 GPS 시스템이 갑자기 고장나서였다",내가 그를 도와주지 않았다
170,그는 총을 들고 목표물을 공격했다,총을 소유하지 않았다면,죄질을 하다,목표물을 보호한다,총을 들고 목표물을 공격했던 일은 일어나지 않았다
171,그는 호텔을 찾았다,그는 호텔을 찾지 못할 수도 있다,그가 늦게 도착했다,그의 피로와 지친 몸,지도를 잃어버렸다
172,그는 성인이 되었다,그는 성인이 되지 않았다,그의 노력과 열정,그의 결단력과 의지였다,그가 노력하지 않았다
173,그는 자전거를 타고 집으로 돌아갔다,그는 자전거를 타고 집으로 돌아갔지만 사고로 인해 다치지 않을 수 없다,걷는 대신에 했다,그의 피로와 지침,비가 왔다
174,그는 남편에게 문자를 보내었다,그는 휴대전화를 잃어버려서 문자를 보내지 못할 수도 있다,의미있는 대화를 나누지 않았다,그의 마음을 더 상하게 만들었다,그녀를 만나지 않았다
175,그는 전화번호를 교환했다,그는 전화번호를 잊어버렸다,조치,그는 자신의 개인 정보를 보호하기 위해서였다,그가 조심했다
176,그는 경적을 울렸다,그는 차가 없어서 경적을 울리지 않을 수 있다,죽은 사람,차를 멈춘다,그가 조심했다
177,그는 꽤 멋져 보였다,그는 꽤 멋져 보였지만 실제로는 그렇지 않을 수 있다,그의 자신감 때문에 가능했다,무엇인가?,그가 그 옷을 입지 않았다
178,그는 하루를 마무리했다,그는 하루를 마무리하지 않을 수 없다,피곤해서,그의 피곤함과 스트레스였다,그가 그것을 하지 않았다
179,그는 마침내 그녀를 찾았다,그녀가 이미 다른 사람을 만나서 그와의 관계가 성공적이지 않았을 때,불가능,"그녀의 미소와 따뜻한 안아줌으로, 그리고 그녀가 그에게 주는 편안함과 안정감",그가 포기했다
180,그는 데이트를 원했다,상대방이 거절하는 경우,그는 노력했다,그녀의 바쁜 일정,그가 그녀를 거절했다
181,그는 갈등에 휘말렸다,그는 갈등을 피해갈 수 없었다,해결되지 않았다,그의 감정을 잘 이해하고 상황을 진정시키는 것이 중요했다,그가 중재했다
182,그는 팝콘을 먹었다,그는 팝콘을 먹지 않았다,소리를 들을 수 없다,바로 영화가 시작되었기 때문,그가 집에 있었다
183,그는 좋아하는 TV 프로그램을 시청했다,그는 좋아하는 TV 프로그램을 시청하지 않았다,취향대로,그의 높은 흥미와 몰입력,그가 외출했다
184,그는 집에 안전하게 도착했다,교통사고로 인해 일어나지 않을 수 있다,사고,그의 안전벨트를 착용한다,그가 운전하지 않았다
185,그는 더 나은 직장을 찾았다,그는 더 나은 직장을 찾지 못했다,노력,그의 열정과 노력,그 직장을 떠나지 않았다
186,그는 현금이 좀 필요했다,그는 현금이 좀 필요했지만 은행이 닫혀 있어서 현금을 인출할 수 없었다,불행한 일,자신의 의지력과 절제력,미리 계획을 했다
187,그는 응급실에 가야 했다,그는 응급실에 가지 않을 수 없었다,생명을 구할 수 있다,그의 상태가 매우 위급했기 때문,안전운전을 했다
188,그는 치어리더가 되고 싶어 했다,그는 남성이기 때문에 치어리더가 될 수 없다,그의 꿈을 이루기 위해 노력하지 않았다,그의 부모님,노력하지 않았다
189,그는 상황파악을 하지 못한 채 놀고 있었다,그는 상황을 파악하여 적절한 행동을 취했다면 그런 일은 일어나지 않았다,사고가 발생했다,그의 부주의와 무책임한 태도였다,조심했다
190,그는 거부당했다,그는 거부당한 일이 없을 수 있다,내가 그를 설득하지 못했다,그의 자존심과 믿음,그가 도와주었다
191,그는 얼굴을 맞았다,그는 얼굴을 맞지 않았다,아무도,그의 강한 의지였다,그가 조심했다
192,그는 상사에게 사과했다,그는 상사가 사과를 받아들이지 않을 수 있다,그는 잘못을 인정했다,그의 부주의한 행동,그가 잘못을 인정하지 않았다
193,그는 내일 큰 시험이 있었다,"그는 내일 큰 시험이 있었지만, 건강상의 이유로 시험을 치를 수 없을 수도 있다",그는 오늘 밤 일찍 자,그의 불안과 긴장,그가 열심히 공부했다
194,그는 선풍기를 구입했다,그는 돈이 부족하여 선풍기를 구입하지 못할 수도 있다,열심히 사용하지 않았다,무엇일까? 그의 방문이나 창문을 열어두지 않다,그가 돈이 없었다
195,그는 새 옷장을 구입했다,그는 돈이 부족해서 새 옷장을 구입하지 못할 수도 있다,옷장을 구입하지 않았다면,높은 가격과 편안한 디자인,그가 돈을 벌지 못했다
196,그는 친구들을 초대했다,그는 친구들을 초대하지 않았다,놀랍지 않다,그들의 능력이 없거나 그들이 다른 계획을 가지고 있다,집에 있었다
197,그는 선물을 받았다,선물을 받지 않았다,만약 그가 받지 않았다,무엇인가?,그가 늦게 도착했다
198,그는 장난감을 찾았다,그는 장난감을 찾지 못할 수도 있다,재미있었다,그것을 무거운 물체로 덮거나 고정시킨다,그가 집에 머물렀다
199,그는 청소를 도와줬다,그는 청소를 도와주지 않았다,그는 게으름을 했다,그의 마음에 불편함을 느끼게 했다,그가 나를 도와줬다
200,그는 내 부모님께 물어봤다,그가 내 부모님을 알지 못하는 경우에 일어나지 않을 수 있다,식사 중독일 수 있다,내가 무엇을 잘못했는지 알려주십시오,내가 그를 막았다
201,그는 데이트 상대를 찾았다,그는 데이트 상대를 찾지 못할 수도 있다,노력,자신의 부족한 사회적 기술 덕분,더 노력했다
202,그는 집에 가야 했다,그의 차가 고장나서 가지 못할 수도 있다,강요했다,그는 너무 피곤해서 였다,그가 집에 가야 했다
203,그는 주스를 엎질렀다,그는 주스를 엎지 않았다,실수,"그는 바닥이 미끄럽지 않도록 주의를 기울이고, 물건을 치운다",그가 조심했다
204,그는 성을 변경했다,법적인 제약에 의해 일어나지 않을 수 있다,큰 변화를 가져왔다,그의 개인적인 선택,성을 변경하지 않았다
205,그는 그것을 부모님에게 보여주기도 했다,그는 그것을 부모님에게 보여주지 않을 수도 있다,자랑스러운 일을 함으로써 발생하다,그의 자랑스러운 성과를 숨기고 싶은 마음,그것을 부모님에게 보여주기도 했던 일은 일어나지 않았다
206,그는 환불을 요구했다,그는 상품을 이미 사용한 경우에는 환불을 받지 못할 수 있다,거부된,그의 불만을 해결하기 위해 노력하는 것이 중요하다,제때에 결제를 했다
207,그는 동물원에 사탕을 가져다줬다,동물원에서는 동물에게 사탕을 주는 것이 안전하지 않기 때문에 그는 동물원에 사탕을 가져다줄 수 없다,만약 그가 그렇게 했다,그 동물들이 사탕을 먹으면 안 되기 때문에 그랬다,사탕을 가져다준 것이 아니다
208,그는 그녀에게 원하는대로 할 수 있게 했다,상호합의 없이 일어나지 않을 수 있다,권한을,"그녀의 결정에 따라 다르겠지만, 그녀의 의사를 존중하는 것이 중요하다",그가 그녀를 막았다
209,그는 밤에 잠이 들었다,그는 스트레스나 불안으로 인해 잠이 오지 않을 수 있다,무엇이든지,그의 마음의 평화와 안정,커피를 마셨다
210,그도 그것을 원했다,우연에 의해 일어나지 않을 수 있다,노력,내가 할 일이 아니었다,그가 그것을 원했다
211,그는 소총을 발사했다,그는 소총을 발사하지 않았다,치명적인 상처를 입었다,그의 목표였다,안전 제안을 따랐다
212,그는 체중이 줄었다,건강한 식습관과 꾸준한 운동으로 체중이 줄었다,식습관의 변화,그의 의지와 꾸준한 운동과 식이요법을 따른다,운동을 하지 않았다
213,그는 목이 아파했다,음식을 먹지 않았기 때문에 생길 수 있다,감기를 얻었다,물을 마신다,물을 마셨다
214,그는 쩝쩝거리는 소리를 내었다,그는 목소리가 나지 않을 수도 있다,무서운 일을 의미합니다,그의 주변을 조용하게 한다,그가 조용했다
215,그는 스스로를 기록했다,그는 사망했기 때문에 스스로를 기록하지 못할 수 있다,그를 기록하지 않았다,그의 무서운 과거였다,그가 행동하지 않았다
216,그는 자신에 대해 매우 화가 나 있었다,다른 사람의 행동에 의해 일어나지 않을 수 없다,자신을 더 잘 이해했다,그의 감정을 터놓고 이야기한다,그가 참을성을 가졌다
217,그는 이제 시작해야 했다,그는 이제 시작하지 않아도 될 수 있다,그가 그것을 하지 않았다,자신의 두려움과 불안,그가 늦지 않았다
218,그는 열쇠를 잊어버렸다,그는 열쇠를 잊어버리지 않았다,큰 문제,문,열쇠를 가지고 갔었다
219,그는 오늘이 첫날였다,그는 오늘이 첫날이 아니었다,어렵다,그의 무거운 마음과 지나간 상처였다,그가 늦잠을 자지 않았다
220,그는 차를 엎질렀다,음주운전을 하지 않았다면 차를 엎지르지 않을 수 있다,심각한 부상,차의 무게와 현재 상태이다,조심했다
221,그는 이유를 설명했다,해당 사건은 그가 이유를 설명하지 않을 경우에는 일어나지 않을 수 있다,예방된,내가 무엇을 잘못했는지 깨닫게 하기 위해서였다,거짓말을 했다
222,그는 휴가를 시작했다,그는 갑작스러운 업무나 사정으로 인해 휴가를 시작하지 못할 수도 있다,푹 쉬지 않았다,그의 업무에 대한 걱정과 스트레스였다,그가 늦게 일어났다
223,그는 여자친구와 결혼했다,그는 결혼하지 않을 수도 있다,한 가지 선택을 하다,그의 결혼 생활에 대한 불만,그가 시간을 더 가지고 있었다
224,그는 새로운 사람들을 만났다,그는 집에만 있어서 새로운 사람들을 만나지 못할 수도 있다,도전했다,그들과의 대화를 피한다,그가 집에 있었다
225,그는 더 이상 짖지 않았다,그의 주인이 그에게 조용히 하도록 훈련시켰기 때문에,저주 받았다,그의 주인이 그를 안심시켜 주었기 때문,그가 조용했다
226,그는 싸우고 싶지 않아 했다,상호 합의에 의해 일어나지 않을 수 있다,갈등이 더 커질 수 있다,그의 평화를 지킨다,그가 화내지 않았다
227,그는 포커 토너먼트에 참가했다,그는 포커 토너먼트에 참가하지 않을 수도 있다,도박,그의 열정과 경쟁심,그가 지갑을 잃어버렸다
228,그는 휴대폰을 돌려받았다,그는 휴대폰을 분실하지 않았다면 돌려받지 못할 수 있다,잘하지 않았다면,답변할 수 없음,도둑맞지 않았다
229,그는 다음 날 그만뒀다,그만두지 않을 수도 있다,사실,그의 건강,그가 노력했다
230,그는 도와달라고 울부짖었다,그는 혼자 있을 때에도 도움을 받지 못할 수도 있다,그의 목소리가 너무 절절했다,그의 무력함과 절망,도와달라고 울부짖었던 일은 일어나지 않았다
