,input,A,B,B2,B3
154,그는 하루를 시작했다,"일어나기 위해서는 그가 일어나고, 일상생활을 시작해야 한다.",일어나서 샤워를 했다,아침에 일어나서 씻고 옷을 입다,일찍 일어났다
155,그는 새 드레스를 입었다,새 드레스를 입었다.,쇼핑을,새 신발을 구매한다,샤워를 했다
156,그는 어느 날 배고픔을 느꼈다,식사를 하러 가거나 음식을 준비해야 한다.,식사,식사를 하거나 뭔가 먹을 만한 것을 찾아야 했다,아무것도 먹지 않았다
157,그는 새 집으로 이사했다,집을 구매하거나 임대해야 했다.,짐을 싸서 이사를 했다,새 집을 찾고 계약을 체결한다,이사
158,그는 깁스를 하고 있었다,의사나 병원을 방문하여 깁스를 받아야 했다.,의사에게 진찰을 받았다,부상을 치료하고 회복한다,걷지 못하는 상태였다
159,그는 그녀의 어깨를 두드렸다,그녀와 대화를 시작해야 했다.,손을 뻗다,그녀를 위로해 주는 말을 건넨다,뒤에 숨어 있었다
160,그는 양쪽을 동시에 지지했다,양쪽을 동시에 지지하여 균형을 유지해야 했다.,균형을 유지했다,중립적인 입장을 유지하고 양쪽의 의견을 이해하며 조정한다,중립적이다
161,그는 전봇대에 부딪혔다,운전 중에 안전 운전을 해야 했어야 한다.,주의를 기울였다,즉시 응급실에 연락하여 구급차를 호출한다,과속 중
162,그는 그것을 학교에 입고 다녔다,학교에 그 사건이 일어나기 위해서는 그가 학교에 그것을 입고 다녀야 했다.,옷을 선택하여 입다,학교 규정에 맞는 옷을 선택하고 착용한다,옷을 사러 가야 했어
163,그도 케이크를 먹었다,케이크를 구입하거나 만들어야 한다.,케이크를 사러 갔다,케이크를 자르고 접시에 담아야 했다,배고팠다
164,그는 밤에 잠을 잤다,밤에 잠을 자고 다음날 일어나야 한다.,침대에 누웠다,"편안한 침대에 누워서 마음을 편하게 가라앉히고, 스트레스를 풀어주는 활동을 하며 자신의 마음을 안정시킨다",피곤
165,그는 팔을 들어 올렸다,신호를 요청하거나 도움을 요청해야 했다.,근육을 사용하여 힘을 주다,상대방에게 주목 받기 위해 소리친다,힘을 내다
166,그는 실수로 노크를 했다,문을 열기 위해 손잡이를 돌려야 했다.,사과를 했다,문을 열어 사과한다,숨어 있었다
167,그는 구취가 심했다,샤워를 해야 한다.,샤워를 했다,청소를 하거나 샤워를 해야 했다,샤워를 했다
168,그는 새로운 일을 시작했다,새로운 일을 시작하기 위해 계획을 세우고 행동해야 한다.,노력해야,새로운 도전에 대한 준비와 계획을 세운다,떠나야 했다
169,그는 내비게이션에 도움을 요청했다,내비게이션 앱을 열고 목적지를 입력하여 도움을 요청해야 한다.,지도 앱을 사용했다,내비게이션 앱을 열고 목적지를 입력한다,길을 물다
170,그는 총을 들고 목표물을 공격했다,총기 소유자로서 총기 소유 및 사용에 필요한 법적 절차를 따라야 했다.,사전에 계획을 세우고 훈련을 받았다,정확한 사격 자세를 취하고 목표물을 향해 조준한다,정당화했다
171,그는 호텔을 찾았다,호텔을 찾기 위해 인터넷 검색이나 여행사에 문의해야 했다.,예약,호텔 예약을 하고 객실을 선택한다,긴 여행을 시작했다
172,그는 성인이 되었다,법적으로 성인이 되기 위해 해당 국가의 법률에 따라 성인으로 선언되어야 한다.,책임을 질다,책임감을 가지고 자신의 행동에 대한 책임을 짊어져야 했다,어려움을 겪다
173,그는 자전거를 타고 집으로 돌아갔다,자전거를 타고 집으로 돌아가기 위해 자전거를 준비하고 출발해야 한다.,길을 찾았다,자전거를 잠그고 안전을 확인한다,지쳤다
174,그는 남편에게 문자를 보내었다,남편에게 문자를 보내어야 한다.,휴대전화를 사용해서 문자를 보내었다,"남편의 전화번호를 알아내고, 적절한 내용으로 문자를 작성하여 보낸다",출장 중
175,그는 전화번호를 교환했다,상대방에게 자신의 전화번호를 알려주어야 한다.,연락,"상대방에게 자신의 전화번호를 알려주고, 상대방의 전화번호를 받아야 했다",이동해야 했어
176,그는 경적을 울렸다,차량을 운전하고 도로를 따라 이동해야 했다.,차를 운전,차를 운전한다,화를 냈다
177,그는 꽤 멋져 보였다,자신감을 갖고 자신의 모습과 스타일에 자신 있게 표현해야 한다.,옷을 잘 골라 입다,자신감을 가지고 자연스럽게 웃다,열심히 노력했다
178,그는 하루를 마무리했다,잠자리에 들어야 한다.,휴식을 취했다,피곤함을 이겨내고 몸과 마음을 푼다,지쳐서다
179,그는 마침내 그녀를 찾았다,그녀를 찾기 위해 노력해야 했다.,열심히 노력했다,그녀의 친구들과 가족들에게 연락하여 그녀의 행방을 물어본다,찾았다
180,그는 데이트를 원했다,상대방에게 데이트를 제안해야 했다.,옷을 골랐다,상대방에게 연락을 취하고 만날 장소와 시간을 정한다,거짓말을 했다
181,그는 갈등에 휘말렸다,갈등을 해소하기 위해 상대방과 대화하고 합의점을 찾아야 했다.,대화와 타협을 했다,갈등의 원인을 파악하고 상대방과 소통한다,갈등을 피했다
182,그는 팝콘을 먹었다,팝콘을 먹기 위해 팝콘을 구매하거나 만들어야 한다.,팝콘을 만들다,팝콘을 만들기 위해 마이크로파를 사용한다,배가 고팠다
183,그는 좋아하는 TV 프로그램을 시청했다,답변할 수 없음,리모컨을 사용해서 채널을 변경했다,TV 가이드를 확인한다,바쁜 일정
184,그는 집에 안전하게 도착했다,운전 중 안전운전을 해야 했다.,주의 깊게 운전,문을 잠그고 창문을 닫다,급했다
185,그는 더 나은 직장을 찾았다,이력서를 업데이트하고 적합한 회사에 지원서를 제출해야 한다.,열심히 노력해서 이직을 했다,이력서를 업데이트하고 적절한 회사들에 지원서를 제출한다,이직
186,그는 현금이 좀 필요했다,은행이나 ATM에서 현금을 인출해야 했다.,은행 대출을 신청했다,뱅크에서 대출을 신청한다,빚을 갚았다
187,그는 응급실에 가야 했다,의학적 도움을 받아야 했다.,긴급한 조치를 취했다,즉시 119에 전화하여 구급차를 호출한다,쓰러져 있었다
188,그는 치어리더가 되고 싶어 했다,치어리더 팀에 가입하고 연습을 해야 했다.,체육 수업에 참여하여 체력을 키우고 춤을 배웠다,체력을 키우고 유연성을 향상시키는 운동을 하고 춤추는 기술을 연마해야 했다,연습을 많이 했다
189,그는 상황파악을 하지 못한 채 놀고 있었다,상황을 주의 깊게 관찰하고 분석하여 상황을 파악해야 했다.,주변 상황을 주의 깊게 관찰하고 대처하는 데 노력했다,주변 상황을 주의 깊게 살펴보고 대비책을 마련한다,실망했어
190,그는 거부당했다,자기 의견을 분명히 표현하고 거부할 용기를 가져야 했다.,존중받아야,더 많은 노력을 기울이고 다시 시도한다,죽다
191,그는 얼굴을 맞았다,상대방과의 갈등을 피하기 위해 얼굴을 피하는 행동을 취해야 했다.,얼굴을 맞았다. 이를 위해 그는 피할 수 없었다.,상처를 치료한다,웃다
192,그는 상사에게 사과했다,응답없음,책임을지고,죄를 인정하고 변화를 약속한다,화가
193,그는 내일 큰 시험이 있었다,미리 공부를 해야 했다.,열심히 공부했다,열심히 공부한다,공부해야
194,그는 선풍기를 구입했다,선풍기를 구입했다.,가게를 방문하여 가격을 비교하고 리뷰를 읽어보았다,가게에 가서 원하는 모델을 골라 구매한다,돈이 필요했다
195,그는 새 옷장을 구입했다,새 옷장을 구입한 후 옷을 정리하고 정돈해야 한다.,돈을 모았다,옷장의 크기와 디자인을 선택한다,돈이 필요했다
196,그는 친구들을 초대했다,응답없음,초대장을 준비,파티를 위한 음식과 음료를 준비한다,실례를 했다
197,그는 선물을 받았다,누군가에게 선물을 주어야 했다.,감사를 표현했다,선물을 받은 사람에게 감사 인사를 전한다,참을성 있다
198,그는 장난감을 찾았다,주변을 둘러보고 장난감을 찾아야 한다.,집 전체를 뒤져봤다,"장난감이 있는 곳을 찾아보고, 주변을 뒤지며 찾아봐야 했다",급한 일이 있었다
199,그는 청소를 도와줬다,다음의 사건이 일어나기 위해서 그는 청소를 도와줬다.,손을 씻다,먼지를 털고 바닥을 닦다,게으름을 들였다
200,그는 내 부모님께 물어봤다,응답없음,답변할 수 없음,부모님의 허락을 구한다,혼자 결정했다
201,그는 데이트 상대를 찾았다,데이트 상대를 찾기 위해 친구나 온라인 앱을 이용하여 소개팅을 신청해야 한다.,노력,자신의 관심사와 취향을 공유하는 사람들과 소통하고 만나는 노력을 기울인다,외로웠다
202,그는 집에 가야 했다,일을 마무리하고 집으로 돌아가야 했다.,버스를 타고,짐을 싸고 나간다,긴장된
203,그는 주스를 엎질렀다,주스를 살짝 흔들어서 엎지 않도록 해야 했다.,종이타월을 사용하여 주스를 닦았다,주스를 닦아낸다,"죽어야 하는 상황이었는데,"
204,그는 성을 변경했다,법적인 절차를 따라 성을 변경해야 한다.,법적인 절차를 따랐다,법적인 절차를 따른다,결혼했다
205,그는 그것을 부모님에게 보여주기도 했다,부모님에게 보여주기 위해서 그는 그것을 부모님에게 보여주기도 했다.,노력하였다,부모님의 허락을 받다,자랑스러웠다
206,그는 환불을 요구했다,"상품을 구매하고 그 상품에 이상이 있거나 만족하지 못할 경우, 판매처에 환불을 요구해야 한다.",구매 영수증을 제출,판매점이나 회사의 규정을 확인하고 환불 절차에 따라 필요한 서류나 조건을 충족시킨다,화가 나 있었다
207,그는 동물원에 사탕을 가져다줬다,동물원에 사탕을 가져다줘야 한다.,사탕을 사러 갔다,동물원에 사탕을 가져다주기 위해 그가 해야 했던 것은 동물원의 규칙과 안전을 준수한다,사자를 피했다
208,그는 그녀에게 원하는대로 할 수 있게 했다,그녀의 의견을 듣고 존중하며 협상하여 그녀가 원하는 조건을 수용해야 한다.,권한을 위임,그녀의 의견을 존중하고 그녀의 희망과 욕구를 이해한다,복종했다
209,그는 밤에 잠이 들었다,일정한 시간에 침대에 누워 휴식을 취했어야 했다.,일찍 일어났다,스트레칭이나 명상과 같은 안정적인 활동을 하거나 침대에서 책을 읽는 등의 편안한 활동을 즐기다,졸린
210,그도 그것을 원했다,해당 사건이 일어나기 위해서는 그가 노력하고 행동해야 한다.,노력,노력하고 열심히 일한다,원망할 수밖에 없었다
211,그는 소총을 발사했다,소총을 적절히 조준하고 방아쇠를 당겨야 했다.,총알을 장전했다,총알을 장전한다,조준했다
212,그는 체중이 줄었다,규칙적인 운동과 건강한 식습관을 유지해야 했다.,식이요법을 따랐다,식이 조절과 운동,다이어트를 했다
213,그는 목이 아파했다,의사를 찾아서 진찰을 받아야 했다.,약을 복용했다,의사를 찾아 진찰을 받다,약을 먹다
214,그는 쩝쩝거리는 소리를 내었다,입을 벌리고 쩝쩝거리는 소리를 내야 했다.,목을 가다듬다,발음을 연습하고 목소리를 강화하는 훈련,울음
215,그는 스스로를 기록했다,"자신의 경험, 생각 또는 감정을 기록해야 한다.",일일 일지를 썼다,자신의 경험과 생각을 정리하고 적절한 방법으로 표현한다,쓰려고
216,그는 자신에 대해 매우 화가 나 있었다,자신의 감정을 이해하고 그에 대한 이유를 파악하여 해소하기 위해 자기 조절과 감정 관리를 해야 했다.,자기를 돌아보고 변화했다,자신의 감정을 이해하고 그에 대한 책임을 인정한다,화가 났다
217,그는 이제 시작해야 했다,이제 시작해야 했다.,노력하여 성공했다,자신의 능력을 최대로 발휘한다,두려웠다
