,input,A,B,B2,B3
82,그는 그녀의 턱을 꽉 움켜쥐었다,주변 사람들은 놀라웠다,그는 그녀의 턱을 꽉 움켜쥐었다. 따라서 주변사람들은 끔찍한 것을 느꼈다,그는 그녀의 턱을 꽉 움켜쥐었다. 따라서 주변사람들이 느꼈던 것은 끔찍한 것이다,"주변 사람들은 두려워하는 것을 느꼈는데, 왜냐하면 그가 그녀의 턱을 꽉 움켜쥐었기 때문이다"
83,그는 어젯밤 피자를 다 먹었다,놀랐다,그는 어젯밤 피자를 다 먹었다. 따라서 주변사람들은 놀란 것을 느꼈다,그는 어젯밤 피자를 다 먹었다. 따라서 주변사람들이 느꼈던 것은 깜짝 놀란 것이다,"주변 사람들은 배가 고픈 것을 느꼈는데, 왜냐하면 그가 어젯밤 피자를 다 먹었기 때문이다"
84,그는 고양이 알레르기가 있었다,안타까워했다,그는 고양이 알레르기가 있었다. 따라서 주변사람들은 안타까운 것을 느꼈다,그는 고양이 알레르기가 있었다. 따라서 주변사람들이 느꼈던 것은 안타까운 것이다,"주변 사람들은 안타까운 것을 느꼈는데, 왜냐하면 그가 고양이 알레르기가 있었기 때문이다"
85,그는 마침내 먹이를 찾았다,만족스러워했다,그는 마침내 먹이를 찾았다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 마침내 먹이를 찾았다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 안도하는 것을 느꼈는데, 왜냐하면 그가 마침내 먹이를 찾았기 때문이다"
86,그는 다리를 삐끗했다,주변 사람들은 걱정했다,그는 다리를 삐끗했다. 따라서 주변사람들은 걱정스러운 것을 느꼈다,그는 다리를 삐끗했다. 따라서 주변사람들이 느꼈던 것은 걱정스러워하는 것이다,"주변 사람들은 걱정스러운 것을 느꼈는데, 왜냐하면 그가 다리를 삐끗했기 때문이다"
87,그는 내 머리를 때렸다,분노했다,그는 내 머리를 때렸다. 따라서 주변사람들은 분노하는 것을 느꼈다,그는 내 머리를 때렸다. 따라서 주변사람들이 느꼈던 것은 분노하는 것이다,"주변 사람들은 분노하는 것을 느꼈는데, 왜냐하면 그가 내 머리를 때렸기 때문이다"
88,그는 그녀를 죽이러 갔다,두려워했다,그는 그녀를 죽이러 갔다. 따라서 주변사람들은 끔찍한 것을 느꼈다,그는 그녀를 죽이러 갔다. 따라서 주변사람들이 느꼈던 것은 경악하는 것이다,"주변 사람들은 놀라는 것을 느꼈는데, 왜냐하면 그가 그녀를 죽이러 갔기 때문이다"
89,그는 제시간에 집에 도착했다,안심했다,그는 제시간에 집에 도착했다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 제시간에 집에 도착했다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 안심하는 것을 느꼈는데, 왜냐하면 그가 제시간에 집에 도착했기 때문이다"
90,그는 저녁을 먹었다,만족했다,그는 저녁을 먹었다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 저녁을 먹었다. 따라서 주변사람들이 느꼈던 것은 배고픈 것이다,"주변 사람들은 만족스러워하는 것을 느꼈는데, 왜냐하면 그가 저녁을 먹었기 때문이다"
91,오늘은 그녀의 마지막 날였다,슬펐다,오늘은 그녀의 마지막 날였다. 따라서 주변사람들은 슬픈 것을 느꼈다,오늘은 그녀의 마지막 날이었다. 따라서 주변 사람들이 느꼈던 것은 슬퍼하는 것이다,"주변 사람들은 슬퍼하는 것을 느꼈는데, 왜냐하면 오늘은 그녀의 마지막 날이었기 때문이다"
92,그는 그녀가 그럴 거라고 했다,의심스러워했다,그는 그녀가 그럴 거라고 했다. 따라서 주변사람들은 놀란 것을 느꼈다,그는 그녀가 그럴 거라고 했다. 따라서 주변사람들이 느꼈던 것은 놀라워하는 것이다,"주변 사람들은 놀라는 것을 느꼈는데, 왜냐하면 그가 그녀가 그럴 거라고 했기 때문이다"
93,그는 수상한 냄새를 맡았다,불안해했다,그는 수상한 냄새를 맡았다. 따라서 주변사람들은 의심스러운 것을 느꼈다,그는 수상한 냄새를 맡았다. 따라서 주변사람들이 느꼈던 것은 의심스러워하는 것이다,"주변 사람들은 의심스러워하는 것을 느꼈는데, 왜냐하면 그가 수상한 냄새를 맡았기 때문이다"
94,그는 엄마에게 선물했다,감동했다,그는 엄마에게 선물했다. 따라서 주변사람들은 감동적인 것을 느꼈다,그는 엄마에게 선물했다. 따라서 주변사람들이 느꼈던 것은 감동하는 것이다,"주변 사람들은 감동하는 것을 느꼈는데, 왜냐하면 그가 엄마에게 선물했기 때문이다"
95,그는 금반지를 발견했다,기쁘게 느꼈다,그는 금반지를 발견했다. 따라서 주변사람들은 부러워하는 것을 느꼈다,그는 금반지를 발견했다. 따라서 주변사람들이 느꼈던 것은 부러워하는 것이다,"주변 사람들은 놀라는 것을 느꼈는데, 왜냐하면 그가 금반지를 발견했기 때문이다"
96,그는 캠프파이어를 시작했다,주변 사람들은 놀라웠다,그는 캠프파이어를 시작했다. 따라서 주변사람들은 따뜻함을 느꼈다,그는 캠프파이어를 시작했다. 따라서 주변사람들이 느꼈던 것은 따뜻한 분위기를 느끼는 것이다,"주변 사람들은 따뜻함을 느꼈는데, 왜냐하면 그가 캠프파이어를 시작했기 때문이다"
97,그는 보고서를 작성했다,만족했다,그는 보고서를 작성했다. 따라서 주변사람들은 인정해하는 것을 느꼈다,그는 보고서를 작성했다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 놀라운 것을 느꼈는데, 왜냐하면 그가 보고서를 작성했기 때문이다"
98,그는 '펑'하는 소리를 들었다,놀랐다,그는 '펑'하는 소리를 들었다. 따라서 주변사람들은 깜짝 놀라는 것을 느꼈다,그는 '펑'하는 소리를 들었다. 따라서 주변사람들이 느꼈던 것은 깜짝 놀란 것이다,"주변 사람들은 놀라운 것을 느꼈는데, 왜냐하면 그가 '펑'하는 소리를 들었기 때문이다"
99,그는 깜짝퀴즈를 출제했다,놀라워했다,그는 깜짝퀴즈를 출제했다. 따라서 주변사람들은 놀라는 것을 느꼈다,그는 깜짝퀴즈를 출제했다. 따라서 주변사람들이 느꼈던 것은 놀라워하는 것이다,"주변 사람들은 놀라워하는 것을 느꼈는데, 왜냐하면 그가 깜짝퀴즈를 출제했기 때문이다"
100,그는 강아지를 찾았다,기뻤다,그는 강아지를 찾았다. 따라서 주변사람들은 그의 친절함을 느꼈다,그는 강아지를 찾았다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 안도하는 것을 느꼈는데, 왜냐하면 그가 강아지를 찾았기 때문이다"
101,그는 고양이를 좋아했다,사랑스러워했다,그는 고양이를 좋아했다. 따라서 주변사람들은 애정하는 것을 느꼈다,그는 고양이를 좋아했다. 따라서 주변사람들이 느꼈던 것은 그가 애완동물을 좋아하는 것이다,"주변 사람들은 친근한 것을 느꼈는데, 왜냐하면 그가 고양이를 좋아했기 때문이다"
102,그는 하루 종일 게임을 했다,무관심해했다,그는 하루 종일 게임을 했다. 따라서 주변사람들은 걱정스러운 것을 느꼈다,그는 하루 종일 게임을 했다. 따라서 주변사람들이 느꼈던 것은 지루한 것이다,"주변 사람들은 걱정하는 것을 느꼈는데, 왜냐하면 그가 하루 종일 게임을 했기 때문이다"
103,그는 나중에 질문했다,주변 사람들은 당황스러웠다,그는 나중에 질문했다. 따라서 주변사람들은 궁금해하는 것을 느꼈다,그는 나중에 질문했다. 따라서 주변사람들이 느꼈던 것은 당황스러워하는 것이다,"주변 사람들은 당황하는 것을 느꼈는데, 왜냐하면 그가 나중에 질문했기 때문이다"
104,그는 지갑을 돌려받았다,감사했다,그는 지갑을 돌려받았다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 지갑을 돌려받았다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 안도하는 것을 느꼈는데, 왜냐하면 그가 지갑을 돌려받았기 때문이다"
105,그는 그것을 학교에 가져갔다,주변 사람들은 궁금해했다,그는 그것을 학교에 가져갔다. 따라서 주변사람들은 궁금해하는 것을 느꼈다,그는 그것을 학교에 가져갔다. 따라서 주변사람들이 느꼈던 것은 놀라워하는 것이다,"주변 사람들은 놀라는 것을 느꼈는데, 왜냐하면 그가 그것을 학교에 가져갔기 때문이다"
106,그는 무릎을 다쳤다,고통스러워했다,그는 무릎을 다쳤다. 따라서 주변사람들은 걱정하는 것을 느꼈다,그는 무릎을 다쳤다. 따라서 주변사람들이 느꼈던 것은 걱정하는 것이다,"주변 사람들은 걱정하는 것을 느꼈는데, 왜냐하면 그가 무릎을 다쳤기 때문이다"
107,그는 갑자기 기억이 났다,놀라워했다,그는 갑자기 기억이 났다. 따라서 주변사람들은 당황스러워하는 것을 느꼈다,그는 갑자기 기억이 났다. 따라서 주변사람들이 느꼈던 것은 놀라워하는 것이다,"주변 사람들은 놀라는 것을 느꼈는데, 왜냐하면 그가 갑자기 기억이 났기 때문이다"
108,그는 아이와 함께 놀 수 있었다,행복해했다,그는 아이와 함께 놀 수 있었다. 따라서 주변사람들은 행복한 것을 느꼈다,그는 아이와 함께 놀 수 있었다. 따라서 주변사람들이 느꼈던 것은 행복한 것이다,"주변 사람들은 행복해하는 것을 느꼈는데, 왜냐하면 그가 아이와 함께 놀 수 있었기 때문이다"
109,그는 처음에는 어떻게 해야 할지 몰랐다,당황스러워했다,그는 처음에는 어떻게 해야 할지 몰랐다. 따라서 주변사람들은 그의 불안함을 느꼈다,그는 처음에는 어떻게 해야 할지 몰랐다. 따라서 주변사람들이 느꼈던 것은 그를 도와주고 싶은 것이다,"주변 사람들은 혼란스러운 것을 느꼈는데, 왜냐하면 그가 처음에는 어떻게 해야 할지 몰랐기 때문이다"
110,그는 심지어 케이크도 만들었다,놀랐다,그는 심지어 케이크도 만들었다. 따라서 주변사람들은 놀라는 것을 느꼈다,그는 심지어 케이크도 만들었다. 따라서 주변사람들이 느꼈던 것은 감동적인 것이다,"주변 사람들은 감동을 느꼈는데, 왜냐하면 그가 심지어 케이크도 만들었기 때문이다"
111,그는 손을 들었다,기뻤다,그는 손을 들었다. 따라서 주변사람들은 그의 발언에 동의하는 것을 느꼈다,그는 손을 들었다. 따라서 주변사람들이 느꼈던 것은 그의 의견을 표현하고 싶어하는 것이다,"주변 사람들은 환호하는 것을 느꼈는데, 왜냐하면 그가 손을 들었기 때문이다"
112,그는 입을 적셨다,놀랐다,그는 입을 적셨다. 따라서 주변사람들은 당황하는 것을 느꼈다,그는 입을 적셨다. 따라서 주변사람들이 느꼈던 것은 놀란 것이다,"주변 사람들은 당황하는 것을 느꼈는데, 왜냐하면 그가 입을 적셨기 때문이다"
113,그는 새 고양이를 입양했다,기쁘게 생각했다,그는 새 고양이를 입양했다. 따라서 주변사람들은 기쁜 것을 느꼈다,그는 새 고양이를 입양했다. 따라서 주변사람들이 느꼈던 것은 놀라워하는 것이다,"주변 사람들은 즐거워하는 것을 느꼈는데, 왜냐하면 그가 새 고양이를 입양했기 때문이다"
114,그는 정리를 잘했다,주변 사람들은 안심했다,그는 정리를 잘했다. 따라서 주변사람들은 감탄하는 것을 느꼈다,그는 정리를 잘했다. 따라서 주변사람들이 느꼈던 것은 감탄하는 것이다,"주변 사람들은 깔끔한 것을 느꼈는데, 왜냐하면 그가 정리를 잘했기 때문이다"
115,그는 그 높이에서 더 크고 무거워 보였다,두려워했다,그는 그 높이에서 더 크고 무거워 보였다. 따라서 주변사람들은 놀라운 것을 느꼈다,그는 그 높이에서 더 크고 무거워 보였다. 따라서 주변사람들이 느꼈던 것은 놀라운 것이다,"주변 사람들은 놀라워하는 것을 느꼈는데, 왜냐하면 그가 그 높이에서 더 크고 무거워 보였기 때문이다"
116,그는 눈물이 날 지경였다,애틋하게 여겼다,그는 눈물이 날 지경였다. 따라서 주변사람들은 안타까운 것을 느꼈다,그는 눈물이 날 지경였다. 따라서 주변사람들이 느꼈던 것은 안타까워하는 것이다,"주변 사람들은 안타까운 것을 느꼈는데, 왜냐하면 그가 눈물이 날 지경였기 때문이다"
117,그는 놀고 싶지 않아 했다,지루해했다,그는 놀고 싶지 않아 했다. 따라서 주변사람들은 심심해하는 것을 느꼈다,그는 놀고 싶지 않아 했다. 따라서 주변사람들이 느꼈던 것은 그가 지친 것이다,"주변 사람들은 지루한 것을 느꼈는데, 왜냐하면 그가 놀고 싶지 않아 했기 때문이다"
118,그는 평화롭게 잠을 잤다,안심했다,그는 평화롭게 잠을 잤다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 평화롭게 잠을 잤다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 안심하는 것을 느꼈는데, 왜냐하면 그가 평화롭게 잠을 잤기 때문이다"
