,input,A,B,B2,B3
87,그는 내 머리를 때렸다,화가 났다,그는 내 머리를 때렸다. 따라서 그는 분노했다는 것을 느꼈다,그는 내 머리를 때렸다. 따라서 그가 느꼈던 것은 분노와 상처였다는 것이다,"그는 아프다는 것을 느꼈는데, 왜냐하면 그가 내 머리를 때렸기 때문이다"
88,그는 그녀를 죽이러 갔다,창피했다,그는 그녀를 죽이러 갔다. 따라서 그는 두려웠다는 것을 느꼈다,그는 그녀를 죽이러 갔다. 따라서 그가 느꼈던 것은 죄책감이었다는 것이다,"그는 죄책감을 느꼈는데, 왜냐하면 그가 그녀를 죽이러 갔기 때문이다"
89,그는 제시간에 집에 도착했다,안심했다,그는 제시간에 집에 도착했다. 따라서 그는 안심했다는 것을 느꼈다,그는 제시간에 집에 도착했다. 따라서 그가 느꼈던 것은 안심스러웠다는 것이다,"그는 안심했다는 것을 느꼈는데, 왜냐하면 그가 제시간에 집에 도착했기 때문이다"
90,그는 저녁을 먹었다,만족했다,그는 저녁을 먹었다. 따라서 그는 배부르다는 것을 느꼈다,그는 배가 부르고 편안했다는 것이다,"그는 배부르다는 것을 느꼈는데, 왜냐하면 그가 저녁을 먹었기 때문이다"
91,오늘은 그녀의 마지막 날였다,슬펐다,오늘은 그녀의 마지막 날였다. 따라서 그는 슬펐다는 것을 느꼈다,오늘은 그녀의 마지막 날였다. 따라서 그가 느꼈던 것은 슬펐다는 것이다,"그는 슬펐다는 것을 느꼈는데, 왜냐하면 오늘은 그녀의 마지막 날였기 때문이다"
92,그는 그녀가 그럴 거라고 했다,실망했다,그는 그녀가 그럴 거라고 했다. 따라서 그는 화가 났다는 것을 느꼈다,그는 그녀가 그럴 거라고 했다. 따라서 그가 느꼈던 것은 놀랐다는 것이다,"그는 화가 났다는 것을 느꼈는데, 왜냐하면 그가 그녀가 그럴 거라고 했기 때문이다"
93,그는 수상한 냄새를 맡았다,의심스러웠다,그는 수상한 냄새를 맡았다. 따라서 그는 위험을 느꼈다,그는 위험이 다가올 것이라고 느꼈다는 것이다,"그는 불안했다는 것을 느꼈는데, 왜냐하면 그가 수상한 냄새를 맡았기 때문이다"
94,그는 엄마에게 선물했다,감사했다,그는 엄마에게 선물했다. 따라서 그는 기쁨을 느꼈다,그는 엄마에게 선물했다. 따라서 그가 느꼈던 것은 기쁨이었다는 것이다,"그는 자랑스러웠다는 것을 느꼈는데, 왜냐하면 그가 엄마에게 선물했기 때문이다"
95,그는 금반지를 발견했다,감격했다,그는 금반지를 발견했다. 따라서 그는 행운을 느꼈다,그는 금반지를 발견했다. 따라서 그가 느꼈던 것은 행운이 따른다는 것이다,"그는 행운이 찾아왔다는 것을 느꼈는데, 왜냐하면 그가 금반지를 발견했기 때문이다"
96,그는 캠프파이어를 시작했다,흥미로웠다,그는 캠프파이어를 시작했다. 따라서 그는 포근함을 느꼈다,그는 캠프파이어를 시작했다. 따라서 그가 느꼈던 것은 모험심이 솟았다는 것이다,"그는 따뜻함을 느꼈는데, 왜냐하면 그가 캠프파이어를 시작했기 때문이다"
97,그는 보고서를 작성했다,지루했다,그는 보고서를 작성했다. 따라서 그는 임무를 완수했다는 것을 느꼈다,그는 보고서를 작성했다. 따라서 그가 느꼈던 것은 뿌듯했다는 것이다,"그는 끝났다는 것을 느꼈는데, 왜냐하면 그가 보고서를 작성했기 때문이다"
98,그는 '펑'하는 소리를 들었다,깜짝 놀랐다,그는 '펑'하는 소리를 들었다. 따라서 그는 놀랐다는 것을 느꼈다,그는 '펑'하는 소리를 들었다. 따라서 그가 느꼈던 것은 놀랐다는 것이다,"그는 놀랐다는 것을 느꼈는데, 왜냐하면 그가 '펑'하는 소리를 들었기 때문이다"
99,그는 깜짝퀴즈를 출제했다,놀라고 궁금했다,그는 깜짝퀴즈를 출제했다. 따라서 그는 놀랐다는 것을 느꼈다,그는 깜짝퀴즈를 출제했다. 따라서 그가 느꼈던 것은 놀랐다는 것이다,"그는 놀랐다는 것을 느꼈는데, 왜냐하면 그가 깜짝퀴즈를 출제했기 때문이다"
100,그는 강아지를 찾았다,감동 받았다,그는 강아지를 찾았다. 따라서 그는 기쁨을 느꼈다,그는 강아지를 찾았다. 따라서 그가 느꼈던 것은 기뻤다는 것이다,"그는 행복했다는 것을 느꼈는데, 왜냐하면 그가 강아지를 찾았기 때문이다"
101,그는 고양이를 좋아했다,평온했다,그는 고양이를 좋아했다. 따라서 그는 반려동물을 키우고 싶다는 것을 느꼈다,그는 고양이를 좋아했다. 따라서 그가 느꼈던 것은 행복했다는 것이다,"그는 행복했다는 것을 느꼈는데, 왜냐하면 그가 고양이를 좋아했기 때문이다"
102,그는 하루 종일 게임을 했다,게으름을 느꼈다,그는 하루 종일 게임을 했다. 따라서 그는 지루했다는 것을 느꼈다,그는 하루 종일 게임을 했다. 따라서 그가 느꼈던 것은 지루했다는 것이다,"그는 지루했다는 것을 느꼈는데, 왜냐하면 그가 하루 종일 게임을 했기 때문이다"
103,그는 나중에 질문했다,궁금했다,그는 나중에 질문했다. 따라서 그는 불안했다는 것을 느꼈다,그는 나중에 질문했다. 따라서 그가 느꼈던 것은 궁금했다는 것이다,"그는 당황했다는 것을 느꼈는데, 왜냐하면 그가 나중에 질문했기 때문이다"
104,그는 지갑을 돌려받았다,감사했다,그는 지갑을 돌려받았다. 따라서 그는 안심했다는 것을 느꼈다,그는 지갑을 돌려받았다. 따라서 그가 느꼈던 것은 안도했다는 것이다,"그는 안심되었다는 것을 느꼈는데, 왜냐하면 그가 지갑을 돌려받았기 때문이다"
105,그는 그것을 학교에 가져갔다,자랑스러웠다,그는 그것을 학교에 가져갔다. 따라서 그는 자신의 숙제를 잊었다는 것을 느꼈다,그는 그것을 학교에 가져갔다. 따라서 그가 느꼈던 것은 자랑스러웠다는 것이다,"그는 자랑스러웠다는 것을 느꼈는데, 왜냐하면 그가 그것을 학교에 가져갔기 때문이다"
106,그는 무릎을 다쳤다,고통스러웠다,그는 무릎을 다쳤다. 따라서 그는 아프다는 것을 느꼈다,그는 무릎을 다쳤다. 따라서 그가 느꼈던 것은 아프다는 것이다,"그는 아프다는 것을 느꼈는데, 왜냐하면 그가 무릎을 다쳤기 때문이다"
107,그는 갑자기 기억이 났다,놀랐다,그는 갑자기 기억이 났다. 따라서 그는 안도했다는 것을 느꼈다,그는 갑자기 기억이 났다. 따라서 그가 느꼈던 것은 안도되었다는 것이다,"그는 당황했다는 것을 느꼈는데, 왜냐하면 그가 갑자기 기억이 났기 때문이다"
108,그는 아이와 함께 놀 수 있었다,평온하고 행복했다,그는 아이와 함께 놀 수 있었다. 따라서 그는 행복했다는 것을 느꼈다,그는 아이와 함께 놀 수 있었다. 따라서 그가 느꼈던 것은 행복했다는 것이다,"그는 행복했다는 것을 느꼈는데, 왜냐하면 그가 아이와 함께 놀 수 있었기 때문이다"
109,그는 처음에는 어떻게 해야 할지 몰랐다,당황스러웠다,그는 처음에는 어떻게 해야 할지 몰랐다. 따라서 그는 당황스러웠다는 것을 느꼈다,그는 처음에는 어떻게 해야 할지 몰랐다. 따라서 그가 느꼈던 것은 주저했다는 것이다,"그는 혼란스러웠다는 것을 느꼈는데, 왜냐하면 그가 처음에는 어떻게 해야 할지 몰랐기 때문이다"
110,그는 심지어 케이크도 만들었다,자부심을 느꼈다,그는 심지어 케이크도 만들었다. 따라서 그는 자신감을 느꼈다,그는 심지어 케이크도 만들었다. 따라서 그가 느꼈던 것은 자신감이 생겼다는 것이다,"그는 놀라웠다는 것을 느꼈는데, 왜냐하면 그가 심지어 케이크도 만들었기 때문이다"
111,그는 손을 들었다,궁금했다,그는 손을 들었다. 따라서 그는 주목받았다는 것을 느꼈다,그는 주의를 요청했다는 것이다,"그는 궁금했다는 것을 느꼈는데, 왜냐하면 그가 손을 들었기 때문이다"
112,그는 입을 적셨다,불편했다,그는 입을 적셨다. 따라서 그는 신선한 과일 맛을 느꼈다,그는 입을 적셨다. 따라서 그가 느꼈던 것은 신선하고 깔끔했다는 것이다,"그는 놀랐다는 것을 느꼈는데, 왜냐하면 그가 입을 적셨기 때문이다"
113,그는 새 고양이를 입양했다,행복했다,그는 새 고양이를 입양했다. 따라서 그는 행복했다는 것을 느꼈다,그는 새 고양이를 입양했다. 따라서 그가 느꼈던 것은 행복했다는 것이다,"그는 행복했다는 것을 느꼈는데, 왜냐하면 그가 새 고양이를 입양했기 때문이다"
114,그는 정리를 잘했다,만족스러웠다,그는 정리를 잘했다. 따라서 그는 깔끔하다는 것을 느꼈다,그는 정리를 잘했다. 따라서 그가 느꼈던 것은 깔끔하고 조직적이었다는 것이다,"그는 만족스러웠다는 것을 느꼈는데, 왜냐하면 그가 정리를 잘했기 때문이다"
115,그는 그 높이에서 더 크고 무거워 보였다,초조했다,그는 그 높이에서 더 위험하고 겁나 보였다. 따라서 그는 두려웠다는 것을 느꼈다,그는 그 높이에서 더 크고 무거워 보였다. 따라서 그가 느꼈던 것은 자신감이 생겼다는 것이다,"그는 두려웠다는 것을 느꼈는데, 왜냐하면 그가 그 높이에서 더 크고 무거워 보였기 때문이다"
116,그는 눈물이 날 지경였다,슬펐다,그는 눈물이 날 지경였다. 따라서 그는 슬펐다는 것을 느꼈다,그는 눈물이 날 지경였다. 따라서 그가 느꼈던 것은 슬펐다는 것이다,"그는 슬펐다는 것을 느꼈는데, 왜냐하면 그가 눈물이 날 지경였기 때문이다"
117,그는 놀고 싶지 않아 했다,우울했다,그는 놀고 싶지 않아 했다. 따라서 그는 지쳤다는 것을 느꼈다,그는 놀고 싶지 않아 했다. 따라서 그가 느꼈던 것은 지친다는 것이다,"그는 지루했다는 것을 느꼈는데, 왜냐하면 그가 놀고 싶지 않아 했기 때문이다"
118,그는 평화롭게 잠을 잤다,평온했다,그는 평화롭게 잠을 잤다. 따라서 그는 안정되었다는 것을 느꼈다,그는 평화롭게 잠을 잤다. 따라서 그가 느꼈던 것은 안정감이었다는 것이다,"그는 안정감을 느꼈다는 것을 느꼈는데, 왜냐하면 그가 평화롭게 잠을 잤기 때문이다"
119,그는 종이에 물감을 묻혔다,실수했다,그는 종이에 물감을 묻혔다. 따라서 그는 창의적이었다는 것을 느꼈다,그는 종이에 물감을 묻혔다. 따라서 그가 느꼈던 것은 실수했다는 것이다,"그는 창의적이라는 것을 느꼈는데, 왜냐하면 그가 종이에 물감을 묻혔기 때문이다"
120,그는 칠면조를 넣었다,놀랐다,그는 칠면조를 넣었다. 따라서 그는 특별한 요리를 만들었다는 것을 느꼈다,그는 칠면조를 넣었다. 따라서 그가 느꼈던 것은 요리가 거의 완성되었다는 것이다,"그는 놀랐다는 것을 느꼈는데, 왜냐하면 그가 칠면조를 넣었기 때문이다"
121,그는 다시 전화를 받았다,기쁘게 느꼈다,그는 다시 전화를 받았다. 따라서 그는 기쁘다는 것을 느꼈다,그는 다시 전화를 받았다. 따라서 그가 느꼈던 것은 안도했다는 것이다,"그는 안심했다는 것을 느꼈는데, 왜냐하면 그가 다시 전화를 받았기 때문이다"
122,그는 눈사람을 만들었다,즐거웠다,그는 눈사람을 만들었다. 따라서 그는 즐거웠다는 것을 느꼈다,그는 눈사람을 만들었다. 따라서 그가 느꼈던 것은 즐거웠다는 것이다,"그는 즐거웠다는 것을 느꼈는데, 왜냐하면 그가 눈사람을 만들었기 때문이다"
123,그는 결국 쓰러졌다,실망했다,그는 결국 쓰러졌다. 따라서 그는 지쳤다는 것을 느꼈다,그는 결국 쓰러졌다. 따라서 그가 느꼈던 것은 좌절감과 슬픔이었다는 것이다,"그는 실망했다는 것을 느꼈는데, 왜냐하면 그가 결국 쓰러졌기 때문이다"
124,그는 곧 집으로 돌아갔다,안도감을 느꼈다,그는 곧 집으로 돌아갔다. 따라서 그는 안도했다는 것을 느꼈다,그는 곧 집으로 돌아갔다. 따라서 그가 느꼈던 것은 안정감이었다는 것이다,"그는 안도했다는 것을 느꼈는데, 왜냐하면 그가 곧 집으로 돌아갔기 때문이다"
125,그는 새 보트를 구입했다,흥분되었다,그는 새 보트를 구입했다. 따라서 그는 흥분했다는 것을 느꼈다,그는 새 보트를 구입했다. 따라서 그가 느꼈던 것은 자유롭고 흥분했다는 것이다,"그는 흥분했다는 것을 느꼈는데, 왜냐하면 그가 새 보트를 구입했기 때문이다"
126,그는 쇼핑하러 가고 싶다고 했다,기쁘고 흥분했다,그는 쇼핑하러 가고 싶다고 했다. 따라서 그는 기쁘다는 것을 느꼈다,그는 쇼핑하러 가고 싶다고 했다. 따라서 그가 느꼈던 것은 스트레스 해소가 필요했다는 것이다,"그는 신나했다는 것을 느꼈는데, 왜냐하면 그가 쇼핑하러 가고 싶다고 했기 때문이다"
127,그는 소파에서 낮잠을 자고 있었다,평온했다,그는 소파에서 낮잠을 자고 있었다. 따라서 그는 피곤했다는 것을 느꼈다,그는 소파에서 낮잠을 자고 있었다. 따라서 그가 느꼈던 것은 편안함과 안도감이었다,"그는 편안했다는 것을 느꼈는데, 왜냐하면 그가 소파에서 낮잠을 자고 있었기 때문이다"
128,그는 혼자서 저녁을 먹었다,외로웠다,그는 혼자서 저녁을 먹었다. 따라서 그는 외로웠다는 것을 느꼈다,그는 혼자서 저녁을 먹었다. 따라서 그가 느꼈던 것은 조용했다는 것이다,"그는 외로웠다는 것을 느꼈는데, 왜냐하면 그가 혼자서 저녁을 먹었기 때문이다"
