,input,A,B,B2,B3
87,그는 내 머리를 때렸다,분노했기 때문이다,그는 내 머리를 때렸다. 왜냐하면 그가 화를 풀기를 원했기 때문이다,그는 내 머리를 때렸다. 왜냐하면 그가 원했던 것은 나에게 분노를 표현하는 것이었다,"그는 분노를 풀기를 원했기에, 내 머리를 때렸다"
88,그는 그녀를 죽이러 갔다,그녀를 죽이고 싶어서다,그는 그녀를 죽이러 갔다. 왜냐하면 그가 복수하기를 원했기 때문이다,그는 그녀를 죽이러 갔다. 왜냐하면 그가 원했던 것은 그녀의 존재를 없애는 것이다,"그는 복수하기를 원했기에, 그녀를 죽이러 갔다"
89,그는 제시간에 집에 도착했다,가족과 함께 저녁식사를 하고 싶어서다,그는 제시간에 집에 도착했다. 왜냐하면 그가 저녁 식사를 함께 하기를 원했기 때문이다,그는 제시간에 집에 도착했다. 왜냐하면 그가 원했던 것은 저녁 식사를 가족과 함께 하는 것이다,"그는 빨리 집에 가기를 원했기에, 제시간에 집에 도착했다"
90,그는 저녁을 먹었다,배고팠기 때문이다,그는 배가 고팠기 때문에 저녁을 먹었다,그는 배가 고팠기 때문에 저녁을 먹었다. 왜냐하면 그가 원했던 것은 배를 채우는 것이다,"그는 배가 고팠기를 원했기에, 저녁을 먹었다"
91,오늘은 그녀의 마지막 날였다,이별하고 싶어서다,오늘은 그녀의 마지막 날였다. 왜냐하면 그가 다음 주에 새 직장에서 일하기를 원했기 때문이다,오늘은 그녀의 마지막 날이었다. 왜냐하면 그가 원했던 것은 평화롭게 쉬는 것이다,"그는 평화롭게 죽기를 원했기에, 오늘은 그녀의 마지막 날이었다"
92,그는 그녀가 그럴 거라고 했다,그녀를 이해하고 싶어서다,그는 그녀가 그럴 거라고 했다. 왜냐하면 그가 자신의 말을 믿기를 원했기 때문이다,그는 그녀가 그럴 거라고 했다. 왜냐하면 그가 원했던 것은 자신의 말이 맞다는 것을 증명하는 것이다,"그는 사과를 받기를 원했기에, 그녀가 그럴 거라고 했다"
93,그는 수상한 냄새를 맡았다,주변 환경에 대해 걱정했기 때문이다,그는 수상한 냄새를 맡았다. 왜냐하면 그가 불쾌한 상황을 피하기를 원했기 때문이다,그는 수상한 냄새를 맡았다. 왜냐하면 그가 원했던 것은 주변 상황을 조사하는 것이다,"그는 새로운 요리를 시식하기를 원했기에, 수상한 냄새를 맡았다"
94,그는 엄마에게 선물했다,엄마를 기쁘게 하고 싶어서다,그는 엄마에게 선물했다. 왜냐하면 그가 그녀를 기쁘게 하기를 원했기 때문이다,그는 엄마에게 선물했다. 왜냐하면 그가 원했던 것은 감사받는 것이다,"그는 엄마를 기쁘게 하기를 원했기에, 엄마에게 선물했다"
95,그는 금반지를 발견했다,부자가 되고 싶어서다,그는 금반지를 발견했다. 왜냐하면 그가 부자가 되기를 원했기 때문이다,그는 금반지를 발견했다. 왜냐하면 그가 원했던 것은 부자가 되는 것이다,"그는 부자가 되기를 원했기에, 금반지를 발견했다"
96,그는 캠프파이어를 시작했다,자연 속에서의 경험을 즐기고 싶어서다,그는 캠프파이어를 시작했다. 왜냐하면 그가 따뜻함을 원했기 때문이다,그는 캠프파이어를 시작했다. 왜냐하면 그가 원했던 것은 친구들과 함께 어울리는 것이다,"그는 따뜻한 분위기를 원했기에, 캠프파이어를 시작했다"
97,그는 보고서를 작성했다,성과를 얻고 싶어서다,그는 보고서를 작성했다. 왜냐하면 그가 진정한 정보를 전달하기를 원했기 때문이다,그는 보고서를 작성했다. 왜냐하면 그가 원했던 것은 업무를 완료하는 것이다,"그는 승진을 원했기에, 보고서를 작성했다"
98,그는 '펑'하는 소리를 들었다,놀라워서다,그는 '펑'하는 소리를 들었다. 왜냐하면 그가 폭죽을 터뜨리기를 원했기 때문이다,그의 신발이 터진 것을 확인하기 위해서였다,"그는 재미있는 소리를 듣기를 원했기에, '펑'하는 소리를 들었다"
99,그는 깜짝퀴즈를 출제했다,재미를 주고 싶어서다,그는 깜짝퀴즈를 출제했다. 왜냐하면 그가 사람들을 웃기기를 원했기 때문이다,그는 깜짝퀴즈를 출제했다. 왜냐하면 그가 원했던 것은 친구들을 즐겁게 하고 싶었기 때문이다,"그는 친구들을 즐겁게 하기를 원했기에, 깜짝퀴즈를 출제했다"
100,그는 강아지를 찾았다,동물을 키우고 싶어서다,그는 강아지를 찾았다. 왜냐하면 그가 반려동물을 키우기를 원했기 때문이다,그는 강아지를 찾았다. 왜냐하면 그가 원했던 것은 반려동물을 키우는 것이다,"그는 충실한 동반자를 원했기에, 강아지를 찾았다"
101,그는 고양이를 좋아했다,동물을 사랑하고 싶어서다,그는 고양이를 좋아했다. 왜냐하면 그가 귀여움을 느끼기를 원했기 때문이다,그는 고양이를 좋아했다. 왜냐하면 그가 원했던 것은 사랑받는 것이다,"그는 애완동물을 키우기를 원했기에, 고양이를 좋아했다"
102,그는 하루 종일 게임을 했다,즐거움을 느끼고 싶어서다,그는 하루 종일 게임을 했다. 왜냐하면 그가 스트레스를 풀기를 원했기 때문이다,그는 하루 종일 게임을 했다. 왜냐하면 그가 원했던 것은 현실에서 벗어나는 것이다,"그는 쉬고 싶기를 원했기에, 하루 종일 게임을 했다"
103,그는 나중에 질문했다,시간을 벌고 싶어서다,그는 나중에 질문했다. 왜냐하면 그가 더 많은 정보를 얻기를 원했기 때문이다,그는 나중에 질문했다. 왜냐하면 그가 원했던 것은 더 많은 정보를 얻는 것이다,"그는 정확한 정보를 얻기를 원했기에, 나중에 질문했다"
104,그는 지갑을 돌려받았다,다른 사람에게 도움이 되고 싶어서다,그는 지갑을 돌려받았다. 왜냐하면 그가 소중한 물건을 잃지 않기를 원했기 때문이다,그는 지갑을 돌려받았다. 왜냐하면 그가 원했던 것은 잃어버린 돈을 되찾는 것이다,"그는 분실한 물건을 찾기를 원했기에, 지갑을 돌려받았다"
105,그는 그것을 학교에 가져갔다,다른 사람들과 나누고 싶어서다,그는 그것을 학교에 가져갔다. 왜냐하면 그가 선생님께 자랑하기를 원했기 때문이다,그는 그것을 학교에 가져갔다. 왜냐하면 그가 원했던 것은 선생님께 자랑하는 것이다,"그는 새로운 연필을 원했기에, 그것을 학교에 가져갔다"
106,그는 무릎을 다쳤다,축구를 하다가 다쳤기 때문이다,그는 무릎을 다쳤다. 왜냐하면 그가 스키를 타기를 원했기 때문이다,그는 농구를 하는 것이었다,"그는 빠르게 내려가기를 원했기에, 무릎을 다쳤다"
107,그는 갑자기 기억이 났다,과거에 대해 궁금해졌기 때문이다,그는 갑자기 기억이 났다. 왜냐하면 그가 약속을 지키기를 원했기 때문이다,그의 친구의 생일을 기억하는 것이다,"그는 그녀를 다시 만나기를 원했기에, 갑자기 기억이 났다"
108,그는 아이와 함께 놀 수 있었다,아이와 즐거운 시간을 보내고 싶어서다,그는 아이와 함께 놀 수 있었다. 왜냐하면 그가 가족과 함께 시간을 보내기를 원했기 때문이다,그는 아이와 함께 놀 수 있었다. 왜냐하면 그가 원했던 것은 가족과 시간을 보내는 것이다,"그는 가족과 함께 시간을 보내기를 원했기에, 아이와 함께 놀 수 있었다"
109,그는 처음에는 어떻게 해야 할지 몰랐다,무엇을 선택해야 할지 몰라서다,그는 처음에는 어떻게 해야 할지 몰랐다. 왜냐하면 그가 경험을 쌓기를 원했기 때문이다,그는 처음에는 어떻게 해야 할지 몰랐다. 왜냐하면 그가 원했던 것은 올바른 결정을 내리는 것이었다,"그는 새로운 일을 시작하기를 원했기에, 처음에는 어떻게 해야 할지 몰랐다"
110,그는 심지어 케이크도 만들었다,특별한 날을 기념하고 싶어서다,그는 심지어 케이크도 만들었다. 왜냐하면 그가 달콤한 디저트를 먹기를 원했기 때문이다,그의 친구들과 함께 생일 파티를 즐기는 것이다,"그는 달콤한 것을 원했기에, 심지어 케이크도 만들었다"
111,그는 손을 들었다,질문에 대한 답변을 하기 위해요,그는 손을 들었다. 왜냐하면 그가 말을 하기를 원했기 때문이다,그의 의견을 표현하는 것이었다,"그는 질문에 대답하기를 원했기에, 손을 들었다"
112,그는 입을 적셨다,건강을 유지하고 싶어서다,그는 입을 적셨다. 왜냐하면 그가 맛있는 음식을 먹기를 원했기 때문이다,그는 입을 적셨다. 왜냐하면 그가 원했던 것은 다른 사람들과의 대화를 즐기는 것이다,"그는 더 많은 돈을 벌기를 원했기에, 입을 적셨다"
113,그는 새 고양이를 입양했다,외로움을 달래고 싶어서다,그는 새 고양이를 입양했다. 왜냐하면 그가 동반자를 원했기 때문이다,그는 새로운 반려동물을 키우는 것이었다,"그는 외로움을 달래기를 원했기에, 새 고양이를 입양했다"
114,그는 정리를 잘했다,집이 깔끔하고 싶어서다,그는 정리를 잘했다. 왜냐하면 그가 깔끔한 집을 원했기 때문이다,그는 정리를 잘했다. 왜냐하면 그가 원했던 것은 깔끔한 환경에서 편안함을 느끼는 것이다,"그는 집이 깨끗하기를 원했기에, 정리를 잘했다"
115,그는 그 높이에서 더 크고 무거워 보였다,자신감을 얻고 싶어서다,그는 그 높이에서 더 크고 무거워 보였다. 왜냐하면 그가 강하고 힘센 모습을 원했기 때문이다,그는 그 높이에서 더 크고 무거워 보였다. 왜냐하면 그가 원했던 것은 다른 사람들보다 더 강인해 보이는 것이었다,"그는 강인함을 원했기에, 그 높이에서 더 크고 무거워 보였다"
116,그는 눈물이 날 지경였다,슬픔을 감추고 싶어서다,그는 눈물이 날 지경였다. 왜냐하면 그가 상처를 치유하기를 원했기 때문이다,그는 눈물이 날 지경였다. 왜냐하면 그가 원했던 것은 슬픔을 털어놓는 것이었다,"그는 슬픔을 표현하기를 원했기에, 눈물이 날 지경였다"
117,그는 놀고 싶지 않아 했다,쉬고 싶지 않았기 때문이다,그는 놀고 싶지 않아 했다. 왜냐하면 그가 일을 끝내기를 원했기 때문이다,그는 더 많은 일을 해서 성공하는 것이다,"그는 휴식을 원했기에, 놀고 싶지 않아 했다"
118,그는 평화롭게 잠을 잤다,피곤해서 평화로운 잠을 자고 싶어서다,그는 평화롭게 잠을 잤다. 왜냐하면 그가 스트레스를 풀기를 원했기 때문이다,그는 평화롭게 잠을 잤다. 왜냐하면 그가 원했던 것은 스트레스 없이 푹 쉬는 것이다,"그는 스트레스를 풀기를 원했기에, 평화롭게 잠을 잤다"
119,그는 종이에 물감을 묻혔다,창의적으로 무언가를 만들고 싶어서다,그는 예술 작품을 만들기를 원했기 때문이다,그는 종이에 물감을 묻혔다. 왜냐하면 그가 원했던 것은 예술적인 표현을 하는 것이다,"그는 예술 작품을 만들기를 원했기에, 종이에 물감을 묻혔다"
120,그는 칠면조를 넣었다,특별한 요리를 해보고 싶어서다,그는 칠면조를 넣었다. 왜냐하면 그가 맛있는 저녁을 원했기 때문이다,그는 칠면조를 넣었다. 왜냐하면 그가 원했던 것은 맛있는 요리를 만드는 것이다,"그는 매운 음식을 먹기를 원했기에, 칠면조를 넣었다"
121,그는 다시 전화를 받았다,누군가와 연락하고 싶어서다,그는 다시 전화를 받았다. 왜냐하면 그가 소식을 듣기를 원했기 때문이다,그는 다시 전화를 받았다. 왜냐하면 그가 원했던 것은 소중한 소식을 듣는 것이다,"그는 사랑하는 사람과 다시 만나기를 원했기에, 다시 전화를 받았다"
122,그는 눈사람을 만들었다,눈사람을 만들고 싶어서다,그는 눈사람을 만들었다. 왜냐하면 그가 겨울의 매력을 느끼기를 원했기 때문이다,그는 눈사람을 만들었다. 왜냐하면 그가 원했던 것은 겨울을 즐기는 것이다,"그는 겨울을 즐기기를 원했기에, 눈사람을 만들었다"
123,그는 결국 쓰러졌다,자신의 한계를 깨고 싶어서다,그는 결국 쓰러졌다. 왜냐하면 그가 너무 힘들어하기를 원했기 때문이다,그는 결국 쓰러졌다. 왜냐하면 그가 원했던 것은 무리한 일을 하지 않는 것이었다,"그는 승리를 원했기에, 결국 쓰러졌다"
124,그는 곧 집으로 돌아갔다,가족을 보고 싶어서다,그는 곧 집으로 돌아갔다. 왜냐하면 그가 편안한 휴식을 원했기 때문이다,그는 곧 집으로 돌아갔다. 왜냐하면 그가 원했던 것은 편안한 휴식을 취하는 것이다,"그는 피곤하기를 원했기에, 곧 집으로 돌아갔다"
125,그는 새 보트를 구입했다,바다 여행을 하고 싶어서다,그는 새 보트를 구입했다. 왜냐하면 그가 바다에서 시간을 보내기를 원했기 때문이다,그는 새 보트를 구입했다. 왜냐하면 그가 원했던 것은 바다에서 낚시를 즐기는 것이다,"그는 바다 여행을 즐기기를 원했기에, 새 보트를 구입했다"
