,input,A,B,B2,B3
95,그는 금반지를 발견했다,그는 금반지를 발견하지 않을 수도 있다.,"그는 운이 좋았다면, 일어나지 않을 수 있다.", 그의 손가락에 감겨있는 끈이었다.,"만약 그가 그 방을 청소하지 않았다면, 그가 금반지를 발견했던 일은 일어나지 않았을 것이다."
96,그는 캠프파이어를 시작했다,비가 오는 경우에는 캠프파이어를 시작하지 않을 수 있다.,"불이 꺼진다면, 일어나지 않을 수 있다","그의 열정과 음악적 재능이었다. 그는 노래와 기타 연주로 모든 이들을 매료시켰고, 캠프파이어는 아주 특별한 경험이 되었다.",그가 캠프파이어를 시작했던 일은 일어나지 않았을 것이다.
97,그는 보고서를 작성했다,그는 시간이 부족하여 보고서를 작성하지 못할 수 있다.,노력하지 않았다면,그의 무조건적인 집중력과 열정이었다.,"만약 그가 늦게 도착했다면,그가 보고서를 작성했던 일은 일어나지 않았을 것이다."
98,그는 '펑'하는 소리를 들었다,그는 '펑'하는 소리를 들을 수 없었다.,화약류 또는 폭죽,그의 깊은 숨소리와 함께 무거운 숨을 들이쉬는 것이었다.,"만약 그가 방을 나갔다면, 그가 '펑'하는 소리를 들었던 일은 일어나지 않았을 것이다."
99,그는 깜짝퀴즈를 출제했다,그는 깜짝퀴즈를 출제하지 않을 수도 있다.,"""너무 쉬운 문제""를 출제했다면, 일어나지 않을 수 있다.",그의 목소리와 카리스마였다.,"만약 그가 늦지 않았다면,그가 깜짝퀴즈를 출제했던 일은 일어나지 않았을 것이다."
100,그는 강아지를 찾았다,그는 강아지를 찾지 못했다.,놀랍겠지요, 그의 부드러운 목소리와 다정한 손길이었다.,"만약 그가 집에 머물렀다면,그가 강아지를 찾았던 일은 일어나지 않았을 것이다."
101,그는 고양이를 좋아했다,알레르기 반응으로 인해 고양이를 좋아하지 않을 수 있다.,"그는 고양이를 좋아했다. 이는 그가 죽었다면, 일어나지 않을 수 있다","그의 일상이었다. 그는 항상 고양이와 함께 시간을 보내고 싶어했기 때문에, 고양이가 일어나지 않게 하는 것은 그에게 큰 슬픔을 주었다.","만약 그가 알레르기가 없었다면, 그가 고양이를 좋아했던 일은 일어나지 않았을 것이다."
102,그는 하루 종일 게임을 했다,건강한 생활습관에 의해 일어나지 않을 수 있다.,중독적으로,게임의 중독성이었다.,"만약 그가 일찍 일어났다면,그가 하루 종일 게임을 했던 일은 일어나지 않았을 것이다."
103,그는 나중에 질문했다,그는 나중에 기억하지 못할 수 있어서 질문을 하지 않을 수 있다.,"""그는 나중에 질문했다. 이는  일어난다면, 일어나지 않을 수 있다.""",무엇입니까?,"만약 그가 더 주의 깊게 듣고 있었다면, 그가 나중에 질문했던 일은 일어나지 않았을 것이다."
104,그는 지갑을 돌려받았다,그는 지갑을 돌려받지 않았다.,만약 나였다면,지갑을 잃어버리는 것이다.,"만약 그가 도둑질을 하지 않았다면, 그가 지갑을 돌려받았던 일은 일어나지 않았을 것이다."
105,그는 그것을 학교에 가져갔다,그는 그것을 학교에 가져갔다. - 학교에서 그것을 허용하지 않아서 일어나지 않을 수 있다.,"그것을 하지 않았다면, 일어나지 않을 수 있다", 그것을 학교에 가져가면 안된다는 규칙이었다.,"만약 그가 잊었다면, 그가 그것을 학교에 가져갔던 일은 일어나지 않았을 것이다."
106,그는 무릎을 다쳤다,그는 철제 안전모를 착용했기 때문에 머리를 다치지 않았다.,심각한 손상,의사의 지시를 따르고 적절한 치료를 받는 것이 중요하다. 무릎을 안정적으로 지탱하는 보조기나 걷는 동작을 돕는 보행기를 사용하는 것도 도움이 될 수 있다.,"그가 조심했다면, 그가 무릎을 다쳤던 일은 일어나지 않았을 것이다."
107,그는 갑자기 기억이 났다,기억이 되살아나지 않을 수도 있다.,"그가 그때 제때 대처하지 않았다면, 일어나지 않을 수 있다.", 그의 자신에 대한 두려움과 불안이었다.,"만약 그가 약을 먹지 않았다면, 그가 갑자기 기억이 났던 일은 일어나지 않았을 것이다."
108,그는 아이와 함께 놀 수 있었다,그는 아이와 함께 놀 수 없었다.,그의 어떤 사람이 그를 깨울 때까지., 아이의 흥미로운 장난감과 활동을 제공하는 것이었다.,"만약 그가 일찍 퇴근하지 않았다면,그가 아이와 함께 놀 수 있었던 일은 일어나지 않았을 것이다."
109,그는 처음에는 어떻게 해야 할지 몰랐다,그는 처음에는 어떻게 해야 할지 몰라서 일어날 수 없다.,두려움, 자신의 두려움과 불안감이었다. 하지만 결국 그는 용기를 내어 일어섰고 도전에 맞서기로 결심했다.,"그가 조언을 듣지 않았다면,그가 처음에는 어떻게 해야 할지 몰랐던 일은 일어나지 않았을 것이다."
110,그는 심지어 케이크도 만들었다,그는 케이크를 만들지 않았다면 일어나지 않을 수 있다.,"그는 정말 열심히 했다면, 일어나지 않을 수 있다",그의 열정과 예민한 소양이었다.,"만약 그가 집에 있지 않았다면,그가 심지어 케이크도 만들었던 일은 일어나지 않았을 것이다."
111,그는 손을 들었다,그는 손을 들지 않았다.,"그는 도움을 요청했다면, 일어나지 않을 수 있다",그의 다리에 있는 상처였다.,"만약 그가 도와주지 않았다면, 그가 손을 들었던 일은 일어나지 않았을 것이다."
112,그는 입을 적셨다,그는 입을 적셨지만 물을 마시지 않았다.,"그는 입을 적셨다. 이는 만약 했다면, 일어나지 않을 수 있다",불안과 두려움이었다.,"만약 그가 거짓말을 하지 않았다면, 그가 입을 적셨던 일은 일어나지 않았을 것이다."
113,그는 새 고양이를 입양했다,알러지나 동물 보호소의 거절로 인해 그는 새 고양이를 입양하지 못할 수 있다.,"감정적인 연결을 형성한다면, 일어나지 않을 수 있다",그것이 너무 떨리고 겁이 많아서였다.,"만약 그가 집을 나갔다면, 그가 새 고양이를 입양했던 일은 일어나지 않았을 것이다."
114,그는 정리를 잘했다,그는 정리를 잘했다. - 그의 실수나 부주의로 인해 일어나지 않을 수 없다.,노력, 그의 조직된 방식이었다.,"만약 그가 정리를 잘했다면,그가 정리를 잘했던 일은 일어나지 않았을 것이다."
115,그는 그 높이에서 더 크고 무거워 보였다,그는 그 높이에서 더 작고 가벼워 보일 수 없다.,"그를 돕지 않았다면, 일어나지 않을 수 있다.",그의 강력한 자세와 무거운 몸무게였다.,"만약 그가 앉아 있었다면,그가 그 높이에서 더 크고 무거워 보였던 일은 일어나지 않았을 것이다."
116,그는 눈물이 날 지경였다,눈물이 나지 않을 수도 있다.,"그의 슬픔이 너무 깊었다면, 일어나지 않을 수 있다.", 그의 강한 의지와 결연한 결심이었다.,"만약 그가 용서를 받았다면, 그가 눈물이 날 지경였던 일은 일어나지 않았을 것이다."
117,그는 놀고 싶지 않아 했다,그는 업무나 의무를 수행해야 했기 때문에 놀고 싶지 않아 했다.,그는 지금 피곤해서 놀고 싶지 않아 했다. 이는 내일 아침까지 일어나지 않을 수 있다.,그의 엄격한 일정과 책임감이었다.,"만약 그가 노력했다면, 그가 놀고 싶지 않아 했던 일은 일어나지 않았을 것이다."
118,그는 평화롭게 잠을 잤다,그는 평화롭게 잠을 자는 것은 외부의 소음이나 방해가 없는 경우에만 가능하다.,누구나,그의 꾸벅꾸벅한 숨소리와 온전한 안식을 가져다주는 조용한 환경이었다.,"그가 경고를 듣지 않았다면, 그가 평화롭게 잠을 잤던 일은 일어나지 않았을 것이다."
119,그는 종이에 물감을 묻혔다,그는 종이에 물감을 묻히지 않았다면 일어나지 않을 수 있다.,영구적으로,"종이 위에 무언가를 올려놓거나, 종이를 건조한 곳에 보관하는 것입니다.","그가 보호장치를 착용했다면,그가 종이에 물감을 묻혔던 일은 일어나지 않았을 것이다."
120,그는 칠면조를 넣었다,칠면조가 살아있지 않거나 살아있는 칠면조를 넣을 수 없다.,"그는 칠면조를 넣었다. 이는 만약 했다면, 일어나지 않을 수 있다","물론 그것은 칠면조의 자연스러운 행동이 아니기 때문에, 그는 칠면조를 넣은 공간을 잠그거나 가리고 막아서 일어나지 않게 했다.","만약 그가 시간을 잘 관리했다면, 그가 칠면조를 넣었던 일은 일어나지 않았을 것이다."
121,그는 다시 전화를 받았다,전화기가 고장나거나 전화를 걸어온 사람이 연락을 끊을 수 있다.,누군가 나를 깨우러 올 때,그의 몸에 퍼진 극도의 피로와 고통이었다.,"만약 그가 잠을 자고 있었다면, 그가 다시 전화를 받았던 일은 일어나지 않았을 것이다."
122,그는 눈사람을 만들었다,그는 눈이 없을 경우에는 눈사람을 만들지 못할 수 있다.,"눈이 내리지 않았다면, 일어나지 않을 수 있다",눈이 녹지 않게 하는 것이었다.,"그가 겨울에 떠났다면, 그가 눈사람을 만들었던 일은 일어나지 않았을 것이다."
123,그는 결국 쓰러졌다,그는 결국 쓰러지지 않을 수 없다.,"그만큼 심각한 상황이었다면, 일어나지 않을 수 있다",그의 체력과 정신력을 강화하는 것이 중요하다.,"그가 조심했다면, 그가 결국 쓰러졌던 일은 일어나지 않았을 것이다."
124,그는 곧 집으로 돌아갔다,그는 교통사고로 인해 집으로 돌아갈 수 없을 수도 있다.,"그는 그렇게 했다면, 일어나지 않을 수 있다",그의 피곤함과 무거운 발걸음이었다.,"만약 그가 늦지 않았다면,그가 곧 집으로 돌아갔던 일은 일어나지 않았을 것이다."
125,그는 새 보트를 구입했다,그는 돈이 부족해서 새 보트를 구입하지 못할 수도 있다.,비싼 비용을 지불,바로 그 보트에 대한 그의 열정이었다.,"그가 돈을 벌지 않았다면, 그가 새 보트를 구입했던 일은 일어나지 않았을 것이다."
126,그는 쇼핑하러 가고 싶다고 했다,그는 돈이 부족해서 쇼핑을 하러 갈 수 없을 것이다.,"""그는 게으르다""를 했다면, 일어나지 않을 수 있다.",그의 지갑에 돈이 없다는 것이었다.,"그가 돈이 없었다면, 그가 쇼핑하러 가고 싶다고 했던 일은 일어나지 않았을 것이다."
127,그는 소파에서 낮잠을 자고 있었다,소파가 없었다.,피곤하지 않았다면, 그의 피로와 편안함이었다.,"만약 그가 알람을 설정했다면, 그가 소파에서 낮잠을 자고 있었던 일은 일어나지 않았을 것이다."
128,그는 혼자서 저녁을 먹었다,그는 음식을 사러 나가지 않았기 때문에 음식이 없어서 저녁을 먹지 못할 수도 있다.,외식하지 않았다면,그의 슬픔과 우울함이었다.,"그가 집에 있었다면, 그가 혼자서 저녁을 먹었던 일은 일어나지 않았을 것이다."
129,그는 잠이 들었다,불면증으로 인해 잠이 들지 않을 수 있다.,"무엇을 했다면, 일어나지 않을 수 있다",그의 깊은 숨소리와 평화로운 표정이었다.,"만약 커피를 마셨다면, 그가 잠이 들었던 일은 일어나지 않았을 것이다."
130,그는 술을 너무 많이 마셨다,음주량을 조절하여 술을 적게 마시는 것으로 인해 발생하지 않을 수 있다.,취할 수 있다,의사의 도움을 받는 것이 중요하다. 그가 의식을 잃지 않도록 돌봐 주어야 한다.,"만약 절제했다면, 그가 술을 너무 많이 마셨던 일은 일어나지 않았을 것이다."
131,그는 매일 아침 눈을 떴다,그는 영구적으로 잠들었기 때문에 눈을 뜨지 않을 수 있다.,"그는 매일 아침 눈을 떴다. 이는 의지력이 없었다면, 일어나지 않을 수 있다.", 그의 무거운 마음과 피곤한 몸이었다.,"만약 그가 늦게 잤다면, 그가 매일 아침 눈을 떴던 일은 일어나지 않았을 것이다."
132,그는 그녀의 셔츠 단추를 풀었다,상대방의 거부에 의해 일어나지 않을 수 있다.,"그녀가 말리라 했다면, 일어나지 않을 수 있다.",그녀의 매혹적인 미소였다.,"그가 그녀를 좋아하지 않았다면,그가 그녀의 셔츠 단추를 풀었던 일은 일어나지 않았을 것이다."
