,input,A,B,B2,B3
102,그는 하루 종일 게임을 했다,그는 일을 하지 않고 게임을 하는 대신에 적절한 시간에 일을 해야 했다.,시간을 관리,게임을 하기 위해 그가 해야 했던 것은 적절한 식사와 휴식을 취하는 것이다.,"책임져야 했는데, 이는 그는 하루 종일 게임을 하기 위해서였다."
103,그는 나중에 질문했다,그는 먼저 상황을 주의 깊게 관찰하고 질문할 타이밍을 기다려야 했다.,준비를,먼저 충분한 정보를 수집하고 준비하는 것이었다.,"그는 빨리 가야 했는데, 이는 그는 나중에 질문하기 위해서였다."
104,그는 지갑을 돌려받았다,그는 분실한 지갑을 찾아서 주인에게 돌려주어야 한다.,분실신고를, 지갑을 잃어버린 장소를 찾아가서 분실물 보관함이나 관리사무실에 문의하는 것이었다.,불행히도
105,그는 그것을 학교에 가져갔다,학교에 그것을 가져가기 위해서는 그것을 가방이나 소지품에 넣어야 한다.,준비,학교에서 사용할 수 있는 적절한 장소에 그것을 보관하는 것이었다.,가방
106,그는 무릎을 다쳤다,그는 무릎을 보호하고 조심해야 했다.,의사에게 진료를 받아야 했어야 했다.,즉시 의료진에게 도움을 요청하고 부상을 안정시키는 것이었다.,"달리어야 했는데, 이는 그는 무릎을 다치기 위해서였다."
107,그는 갑자기 기억이 났다,과거에 있었던 일에 대해 집중하고 그 시간을 다시 생각해 보아야 한다.,과거의 일들을 상기시키는 데 도움이 되는 것들을 했어야 했다.,과거에 했던 일들을 되새겨보고 그 상황에서 올바른 선택을 했어야 했다.,"숨어 있어야 했는데, 이는 그는 갑자기 기억이 나기 위해서였다."
108,그는 아이와 함께 놀 수 있었다,그는 아이와 함께 놀기 위해 시간을 내야 했다.,시간을 내어야 했다.,"아이의 관심을 끌 수 있는 놀이를 선택하고, 아이와 함께 즐겁게 시간을 보내는 것이었다.","아빠여야 했는데, 이는 그는 아이와 함께 놀 수 있기 위해서였다."
109,그는 처음에는 어떻게 해야 할지 몰랐다,그는 조언을 구하거나 정보를 수집하여 상황에 대해 더 알아봐야 했다.,결정을 내리고 계획을 세워야 했다., 자세히 계획을 세우고 조언을 구하는 것이었다.,배워야 하는 것
110,그는 심지어 케이크도 만들었다,그는 레시피를 찾아서 케이크를 만들어야 했다.,제빵을,재료를 준비하고 레시피를 찾아보는 것이었다.,"요리사였어야 했는데, 이는 그는 심지어 케이크도 만들기 위해서였다."
111,그는 손을 들었다,그는 주의를 끌기 위해 손을 들어야 했다.,이를 위해 그는 허락을 받아야 했다., 먼저 선생님의 허락을 받는 것이었다.,"울음을 터뜨려야 했는데, 이는 그는 손을 들기 위해서였다."
112,그는 입을 적셨다,그는 먼저 입을 적셔야 한다.,이를 위해 그는 물을 마셔야 했다.,그가 말을 준비하고 자신의 생각을 명확하게 전달하는 것이었다.,말해야
113,그는 새 고양이를 입양했다,그는 동물 보호소나 유기동물 구조 단체를 방문하여 새 고양이를 입양해야 한다.,동물 보호소를 방문하여 입양 신청서를 제출해야 했다.,"동물 보호소에 방문하여 적합한 고양이를 찾고, 입양 절차를 진행하는 것이었다. 또한 새로운 가족 구성원을 위한 준비물을 준비하고, 새로운 환경에 적응할 수 있도록 시간을 할애","가난했어야 했는데, 이는 그는 새 고양이를 입양하기 위해서였다."
114,그는 정리를 잘했다,정리를 잘했다면 사건이 일어나기 위해서는 그가 계획을 세우고 실행에 옮겨야 한다.,노력,"정리할 항목을 명확하게 정하고, 각 항목을 분류하고 정리하는 것이었다.","처음부터 시작해야 했는데, 이는 그는 정리를 잘하기 위해서였다."
115,그는 그 높이에서 더 크고 무거워 보였다,그는 더 크고 무거운 물건을 들어야 했다.,운동을 해야 했어야 했다.,더 많은 운동을 하고 규칙적인 식습관을 유지하는 것이었다.,"더 키가 작아야 했는데, 이는 그는 그 높이에서 더 크고 무거워 보이기 위해서였다."
116,그는 눈물이 날 지경였다,그는 감정을 표현하고 상황을 이해하는 능력을 기를 필요가 있다.,그는 감정을 억눌러야 했어야 했다.,자신의 감정을 표현하는 것이었다.,울어야
117,그는 놀고 싶지 않아 했다,그는 책을 읽거나 공부를 해야 했다.,쉬어야 했다.,놀기 싫다고 말하는 대신에 그가 해야 했던 것은 쉬는 시간을 활용하여 일을 처리하거나 목표를 달성하는 데 집중하는 것이었다.,고했어야
118,그는 평화롭게 잠을 잤다,그는 평화롭게 잠을 자기 위해서는 스트레스를 줄이고 안정적인 환경을 조성해야 했어야 한다.,스트레스를 푸는 것,편안한 환경을 조성하고 마음을 안정시키는 일이었다.,"바보였어야 했는데, 이는 그는 평화롭게 잠을 자기 위해서였다."
119,그는 종이에 물감을 묻혔다,그는 종이에 물감을 묻히기 위해 물감을 선택하고 종이를 준비해야 한다.,그는 붓을 사용했어야 했다.," 물감을 섞어서 원하는 색상을 만들고, 붓으로 종이에 그림을 그리는 것이었다.","그는 물감을 사러 가야 했는데, 이는 그가 종이에 물감을 묻히기 위해서였다."
120,그는 칠면조를 넣었다,그는 칠면조를 넣기 위해 요리를 준비해야 했다.,요리를,칠면조를 조리하는 것이다. 그는 칠면조를 넣고 조리하기 위해 올바른 재료와 조리 방법을 사용해야 했을 것이다.,"놀랐어야 했는데, 이는 그는 칠면조를 넣기 위해서였다."
121,그는 다시 전화를 받았다,그는 전화를 받아야 한다.,전화를 받기 위해 그는 전화기를 들어야 했다.,전화를 받아야 했다.,"긴장했어야 했는데, 이는 그는 다시 전화를 받기 위해서였다."
122,그는 눈사람을 만들었다,그는 눈을 모아서 눈사람을 만들어야 한다.,눈을 더해야 했다.,눈을 뭉치고 쌓아 올리는 것이었다.,"춥겠어야 했는데, 이는 그는 눈사람을 만들기 위해서였다."
123,그는 결국 쓰러졌다,그는 안전을 확인하고 조심스럽게 움직여야 했다.,더 많은 휴식을 취해야 했다., 더 많은 휴식을 취하고 몸을 쉬게 해주는 것이었다.,"쓰러져야 했는데, 이는 그는 결국 쓰러지기 위해서였다."
124,그는 곧 집으로 돌아갔다,그는 집으로 돌아가기 위해 자리를 떠났어야 했다.,이를 위해 그는 미리 일을 마무리해야 했다.,집에 돌아가기 위해 그가 해야 했던 것은 차를 운전하거나 대중교통을 이용하는 것이었다.,"그는 떠나야 했는데, 이는 그는 곧 집으로 돌아가기 위해서였다."
125,그는 새 보트를 구입했다,그는 새 보트를 구입했어야 한다.,돈을 모아야 했다., 보트를 사용할 수 있는 라이센스를 취득하는 것과 보트 운전에 필요한 안전 규정을 학습하는 것이었다.,"돈을 모아야 했는데, 이는 그는 새 보트를 구입하기 위해서였다."
126,그는 쇼핑하러 가고 싶다고 했다,그는 먼저 돈을 벌어야 한다.,돈을 모아야 했다.,쇼핑 목록을 작성하고 예산을 계획하는 것이었다.,돌아가야 하는 일정
127,그는 소파에서 낮잠을 자고 있었다,그는 먼저 소파에 누워 낮잠을 자야 했다.,이를 위해 그는 먼저 소파에 눕고 이불을 덮어야 했다.,잠옷을 입고 이불을 덮어야 했다.,일어나야(conjugated as needed)
128,그는 혼자서 저녁을 먹었다,그는 냉장고나 부엌에서 음식을 찾아서 요리해야 했다.,식사 준비를 해야 했다.,식사 준비를 해야 했다.,외로웠어
129,그는 잠이 들었다,그는 편안한 환경에서 휴식을 취하고 스트레스를 줄이는 활동을 해야한다.,그는 잠이 들었다. 이를 위해 그는 편안한 자세를 취했어야 했다.,잠이 들기 전에 마음을 편안하게 하고 스트레스를 줄이는 것이었다.,졸린(con)
130,그는 술을 너무 많이 마셨다,그는 술을 적게 마셨어야 했다.,자제력을 발휘해야 했다.,"술을 더 이상 마시지 않고 물을 마시는 것이 좋았을 것이다. 또한, 안전한 장소에서 휴식을 취하고 친구나 가족에게 도움을 요청하는 것도 좋은 선택이었다.","취할 수밖에 없었어야 했는데, 이는 그는 술을 너무 많이 마시기 위해서였다."
131,그는 매일 아침 눈을 떴다,그는 매일 아침 눈을 떠서 일어나야 한다.,일어났어야 했다.,일어나서 샤워를 하고 옷을 입는 것이었다.,"그는 살아야 했는데, 이는 그가 매일 아침 눈을 뜨기 위해서였다."
132,그는 그녀의 셔츠 단추를 풀었다,그녀의 허물없는 동의를 받아야 한다.,그녀의 허락을 받아야 했다.,그녀의 허물었던 모든 것을 이해하고 그녀가 편안하다고 느끼게 하는 것이었다.,"도와주어야 했는데, 이는 그는 그녀의 셔츠 단추를 풀기 위해서였다."
133,그는 새 타이어가 필요했다,그는 자동차를 수리하거나 새 타이어를 구매해야 했다.,타이어를 구매해야 했다.,타이어 상점에 가서 새 타이어를 구매하는 것이었다.,타이어를 교체
134,그는 자신의 알람을 설정했다,알람을 설정했어야 한다.,시간을 정해야 했어야 했다.,알람 시간을 정해야 했다.,늦어야
135,그는 선택의 폭을 좁혔다,그는 선택의 폭을 좁히기 위해 자신의 욕심을 조절하고 중요한 기준을 설정해야 했다.,논리적인 판단을 내리고 중요한 기준을 설정해야 했다.,자신의 욕망과 우선 순위를 명확히 정하는 것이었다.,"고르지 않았어야 했는데, 이는 그는 선택의 폭을 좁히기 위해서였다."
136,그는 직원을 해고했다,그는 직원의 업무 성과를 평가하고 그에 따라 적절한 조치를 취해야 했다.,해고 절차를 따라야 했다.,"해고 사유를 명확히 밝히고, 직원과 상담하여 해고 절차를 따르는 것이었다.",지나치게 무례한
137,그는 발진이 생겼다,그는 피부 전문의를 찾아서 진료를 받아야 한다.,병원에 가야 했어야 했다., 피부과 의사를 찾아서 상담을 받는 것이었다.,"마음을 가다듬어야 했는데, 이는 그는 발진이 생기기 위해서였다."
138,그는 집에 가서 옷을 갈아입어야 했다,옷을 갈아입어야 했다.,옷을 가져와야 했다., 옷장을 열어서 적절한 옷을 골라야 했다.,"급한 일이 있었어야 했는데, 이는 그는 집에 가서 옷을 갈아입어야 하기 위해서였다."
139,그는 정말 착해 보였다,그는 다른 사람들을 도와주고 선량한 행동을 해야 한다.,다른 사람들을 배려하여 행동해야 했다.,그의 행동을 통해 다른 사람들을 도와주거나 친절한 말을 건네는 것이었다.,"웃어야 했는데, 이는 그는 정말 착해 보이기 위해서였다."
140,그는 알림을 받았다,그는 해당 알림을 받기 위해 해당 앱 또는 서비스의 알림 설정을 활성화해야 한다.,대비책을 세워야 했어야 했다., 빠르게 대응하는 것이었다.,"그는 늦었어야 했는데, 이는 그는 알림을 받기 위해서였다."
141,그는 아버지와 함께 낚시하러 갔다,그는 낚시 준비물을 챙겨야 한다.,낚시 준비를 해야 했어야 했다.,낚시 준비물을 챙겨야 했다.,"아침에 일찍 일어나야 했어야 했는데, 이는 그는 아버지와 함께 낚시하러 가기 위해서였다."
142,그는 아기를 안고 있었다,그는 아기를 안전하게 안고 있어야 했다.,그는 아기를 안고 있었다. 이를 위해 그는 아기를 안전하게 지탱해야 했어야 했다.,"아기가 안전하고 편안하게 느낄 수 있도록 부드럽게 안아주고, 안정감을 주며 살며시 흔들어주는 것이었다.","아빠여야 했는데, 이는 그는 아기를 안고 있기 위해서였다."
143,그는 기분이 나빠지기 시작했다,그는 자신의 감정을 인지하고 그 원인을 파악해야 한다.,의사에게 상담을 받아야 했다.,"자신의 감정을 이해하고 받아들이는 것이었다. 그는 자신의 기분을 인정하고, 그에 맞게 행동하는 방법을 찾아야 했다.","울어야 했는데, 이는 그는 기분이 나빠지기 시작하기 위해서였다."
