,input,A,B,B2,B3
178,그는 하루를 마무리했다,그는 아직 일을 다 끝내지 않았다,너무 피곤해서 누웠다,잠이 오지 않다,침대에 들어가지 않았다
179,그는 마침내 그녀를 찾았다,그녀는 이미 다른 사람과 결혼했다,포기하지 않고 계속 노력했다,"그녀가 이미 다른 사람과 결혼했거나, 이미 사망하다",결혼을 포기했다
180,그는 데이트를 원했다,그는 결혼을 했다,상대가 이미 결혼 중이었다,상대방이 이미 결혼한 사람이다,이미 결혼 중이었다
181,그는 갈등에 휘말렸다,그는 모든 사람들과 친구였다,감정을 잘 다스리지 못했다,상대방과의 대화를 거부한다,중재자의 역할을 맡았다
182,그는 팝콘을 먹었다,그는 치아가 없었다,치아를 잃은 상태였다,치아가 아프다,치과에서 치아를 뽑았다
183,그는 좋아하는 TV 프로그램을 시청했다,그는 TV가 없었다,일찍 잠들었다,중요한 회의에 참석해야 한다,일찍 자러 갔다
184,그는 집에 안전하게 도착했다,그는 차량 사고를 당했다,교통사고를 당했다,교통사고를 당하는 것을 피하기 위해 항상 안전운전을 한다,술에 취했다
185,그는 더 나은 직장을 찾았다,그는 이미 최고의 직장을 가지고 있었다,적절한 자격증이 없었다,경제적인 이유로 그 직장을 계속 유지해야 한다,자신의 능력을 과소평가했다
186,그는 현금이 좀 필요했다,그는 은행에 돈을 맡겨 놓았다,은행에 가지 않았다,은행 계좌가 해킹당한다,ATM이 고장나 있었다
187,그는 응급실에 가야 했다,그는 건강 상태가 매우 좋았다,심장마비를 겪었다,건강보험이 없다,심각한 부상을 입었다
188,그는 치어리더가 되고 싶어 했다,그는 춤을 못 추었다,유연성이 없었다,그는 다리를 다치다,부상을 입었다
189,그는 상황파악을 하지 못한 채 놀고 있었다,그는 주변의 소리가 들리지 않았다,주변에 비상사태가 벌어지고 있었다,주변에서 그에게 심각한 문제가 발생했음을 알려준다,다른 사람들이 경고했다
190,그는 거부당했다,그는 자신의 제안이 너무 많은 부담을 주었다,진심으로 원하지 않았다,자존심이 상하다,자신의 능력을 과소평가했다
191,그는 얼굴을 맞았다,그는 안경을 착용하고 있었다,헬멧을 썼다,상대방이 친구란다,상대방을 피하려고 했다
192,그는 상사에게 사과했다,그는 상사가 이미 사과를 받아들였다,자존심이 강하다,자존심이 너무 강하다,자존심이 강했다
193,그는 내일 큰 시험이 있었다,그는 이미 시험을 통과했다,잠을 제대로 못 잤다,밤늦게까지 공부하지 않다,학교에 등록되지 않았다
194,그는 선풍기를 구입했다,그는 전기가 나가는 지역에 살았다,에어컨이 고장나 있었다,돈이 부족하다,겨울이었다
195,그는 새 옷장을 구입했다,그는 돈이 없었다,돈을 모았다,돈이 부족하다,지갑을 잃어버렸다
196,그는 친구들을 초대했다,그는 외로운 사람이었다,혼자 있기 싫었다,코로나 바이러스의 확산이다,자취방에 살고 있었다
197,그는 선물을 받았다,그는 생일을 채우지 않았다,아무도 생일을 기억하지 않았다,그 선물이 마음에 들지 않다,생일을 기억하지 못했다
198,그는 장난감을 찾았다,그는 집에 아이가 없었다,혼자 살고 있었다,그의 동생이 이미 끌고 놀고 있다,방을 정리했다
199,그는 청소를 도와줬다,그는 청소에 대한 알레르기 반응이 있었다,청소에 대한 알레르기가 있었다,그의 친구들이 항상 더럽힌다,아프다
200,그는 내 부모님께 물어봤다,그의 부모님이 이미 사망했다,내 의견을 존중하지 않았다,그의 부모님이 이미 그 질문에 대한 대답을 알고 있다,내 전화번호를 알고 있었다
201,그는 데이트 상대를 찾았다,그는 사람들과의 소통이 어려웠다,집에만 있었다,사회적 거리두기 규정이다,집에만 있었다
202,그는 집에 가야 했다,그는 자동차를 가지고 있지 않았다,자동차 열쇠를 잃어버렸다,그의 차가 고장이 났기 때문이다,차 타이어를 바꿔야 했다
203,그는 주스를 엎질렀다,그 주스는 이미 마셔졌다,카펫이 아니다,바닥이 너무 미끄럽다,주스를 마시고 있었다
204,그는 성을 변경했다,그는 성별 이전 수술을 받지 않았다,사회적인 편견에 노출되었다,법적인 절차와 복잡한 서류 작업이다,성별이 정체되지 않았다
205,그는 그것을 부모님에게 보여주기도 했다,그것이 이미 파손되었다,자신의 능력을 의심했다,그것이 이미 파손되었기 때문이다,자신의 예술 작품을 자신이 좋아하지 않았다
206,그는 환불을 요구했다,그는 제품을 이미 사용하고 망가뜨렸다,제품이 이미 사용되었다,상점의 규정에 따라 환불이 불가능하다,제품에 문제가 없었다
207,그는 동물원에 사탕을 가져다줬다,그는 동물원에 사탕을 가져다줄 수 없었다,동물들을 더 이상 볼 수 없게 되었다,동물들이 사탕을 먹으면 안 된다는 규칙이다,동물원에 사탕을 가져갈 때 지갑을 잊었다
208,그는 그녀에게 원하는대로 할 수 있게 했다,그녀는 그를 싫어했다,권력을 가지지 않았다,그녀가 그를 속이고 있다는 것을 알고 있다,그녀를 제어하고 싶었다
209,그는 밤에 잠이 들었다,그는 카페인 중독이었다,스트레스를 받지 않았다,편안한 침대와 조용한 환경이다,커피를 마셨다
210,그도 그것을 원했다,그것이 이미 다른 사람에게 주어졌다,이미 다른 사람에게 주어졌다,그의 경제적인 상황이 어렵다,그것에 대해 충분한 정보를 가지고 있지 않았다
211,그는 소총을 발사했다,그는 소총을 가지고 있지 않았다,안전 제한을 어겼다,안전 제약을 준수한다,손목을 다쳤다
212,그는 체중이 줄었다,그는 매일 운동을 했고 건강한 식단을 유지했다,운동을 하지 않았다,건강한 식습관을 유지한다,매일 밥을 먹지 않았다
213,그는 목이 아파했다,그는 물을 마시지 않았다,물을 마시지 않았다,의사에게 진찰을 받고 적절한 치료를 받다,춥다고 말하지 않았다
214,그는 쩝쩝거리는 소리를 내었다,그는 음성을 잃었다,갑자기 목이 메었다,그의 목이 아프다,목이 아팠다
215,그는 스스로를 기록했다,그는 기록을 남길 수 없었다,자기 자신을 이해하지 못했다,자기 자신을 속인다,자신이 마음의 평화를 찾았다
216,그는 자신에 대해 매우 화가 나 있었다,그는 모든 상황을 완벽하게 통제하고 있었다,용서할 수 없는 사람이었다,다른 사람들의 의견이나 평가에 너무 신경 쓴다,자신의 실수를 인정하지 않았다
217,그는 이제 시작해야 했다,그는 이미 끝났다,계획을 변경하지 않았다,두려움과 불확실성이었다,그의 팀원들과 논의하지 않았다
218,그는 열쇠를 잊어버렸다,그는 열쇠를 가지고 있지 않았다,차 안에 갇혀 있었다,문이 이미 열려있다,열쇠를 주머니에 넣었다
219,그는 오늘이 첫날였다,그는 어제가 이미 있었다,어제 이미 시작했다,잠을 자고 싶어한다,어제부터 일을 시작했다
220,그는 차를 엎질렀다,그는 안전벨트를 착용했기 때문에 다치지 않았다,안전벨트를 착용하지 않았다,안전벨트를 착용하지 않았다,안전벨트를 착용하고 있었다
221,그는 이유를 설명했다,그는 말을 잃었다,무슨 일이 있었는지에 대해 진실을 말하지 않았다,다른 사람들이 그의 설명을 이해하지 못한다,입맛을 잃었다
222,그는 휴가를 시작했다,그는 회사에서 휴가를 거부당했다,직장에서 해고되었다,갑자기 발생한 긴급 업무가 생긴다,회사에서 긴급 업무를 맡겨받았다
223,그는 여자친구와 결혼했다,그는 결혼할 의사가 없었다,여자친구를 만나지 못했다,그녀가 다른 사람과 이미 결혼했었다,아직 이혼 절차 중이었다
224,그는 새로운 사람들을 만났다,그는 집에 계속해서만 있었다,사회 불안장애를 가지고 있었다,소셜 미디어를 통한 소통이 부족하다,집에만 있었다
225,그는 더 이상 짖지 않았다,그는 주변에 아무것도 없었다,주인의 목소리를 듣고 싶어하지 않았다,그의 주인이 그에게 조용히 하도록 명령하다,주인에게 칭찬을 받았다
226,그는 싸우고 싶지 않아 했다,상대방이 합의를 원했다,상대방을 이해하고 싶어했다,상대방이 사과한다,감정적으로 불안정했다
227,그는 포커 토너먼트에 참가했다,그는 돈을 걸 수 없었다,카드를 잃어버렸다,상금을 따기 위해 경쟁한다,돈이 없었다
228,그는 휴대폰을 돌려받았다,그는 휴대폰을 분실하지 않았다,이미 새로운 휴대폰을 샀다,그의 친구가 실수로 가져가다,훔쳐갔다
229,그는 다음 날 그만뒀다,그는 사장에게 해고당했다,회사를 그만두기로 결심했다,회사에서 해고 당하다,전날 밤에 술을 너무 마셨다
230,그는 도와달라고 울부짖었다,그 주변에 아무도 없었다,외로움을 타지 않았다,주변에 아무도 없다,혼자 집에 있었다
231,그는 좋아하는 노래를 연주했다,그는 악기를 연주할 수 없었다,악기를 잃어버렸다,손가락을 다쳤기 때문에 연주를 계속할 수 없다,손을 다쳤다
232,그는 동영상을 시청했다,그는 인터넷 연결이 끊겼다,인터넷 연결이 끊겼다,인터넷 연결이 끊긴다,인터넷에 연결되지 않았다
233,그는 하루 종일 플레이했다,그는 게임기가 고장났다,학교에 가야 했다,취직한 지 얼마 안 된 신입사원이기 때문에 회사에서 업무를 소홀히 할 수 없다,일을 구했다
234,그는 공을 가지고 있었다,그는 공을 잃어버렸다,운동화를 신지 않았다,그의 개가 계속해서 공을 물고 다니기 때문이다,수영장에 있었다
235,그는 가발을 뒤집었다,그는 머리가 없었다,머리카락이 없었다,그의 머리카락이 없다,머리카락이 없었다
236,그는 집처럼 편안해 했다,그는 집이 없었다,스트레스를 많이 받고 있었다,근처에 시끄러운 공사장이 있다,집이 너무 추웠다
237,그는 무서운 소리를 들었다,그는 귀가 먼 사람이었다,꿈을 꾸고 있었다,그의 친구가 농담을 하는 중이다,귀를 막았다
238,그는 거미를 죽였다,그는 거미에게 물릴 수도 있었다,거미에 대한 공포증이 없었다,그가 거미 알레르기가 있다,거미에 대한 공포증이 있었다
239,그는 그녀에게 음식을 줬다,그녀는 이미 배부르다고 했다,배고프지 않았다,그녀가 금식 중이었다,그녀에게 알레르기가 있었다
240,그는 캠핑 여행 중였다,그는 야외에서 캠핑을 할 수 없었다,텐트를 잊었다,갑자기 찾아온 폭우와 천둥번개 때문에 텐트가 무너진다,비가 폭우로 쏟아진다
241,그는 둥지를 지었다,그는 새가 없었다,새들이 다른 곳에 날아갔다,다른 동물들에 의해 파괴당한다,날씨가 너무 추웠다
242,그는 멍청해 보였다,그는 항상 현명한 결정을 내렸다,실제로는 매우 현명했다,그가 실제로는 매우 현명하고 지적인 사람임을 알고 있다,자신의 지식을 과시했다
243,그는 머리 뒤에도 눈이 있었다,그는 인간이 아니었다,동물이었다,유전적인 변이일 수 있다,생물학적으로 이상하게 태어났다
244,그는 기침을 시작했다,그는 마스크를 착용하고 있었다,감기에 걸렸다,의사에게 진찰을 받고 적절한 치료를 받다,마스크를 착용했다
245,그는 새 트럭을 구입했다,그는 돈이 없었다,자동차 운전 면허증이 없었다,돈이 부족해서 대출을 받아야 한다,돈이 없었다
246,그는 몸을 따뜻하게 했다,그는 난방기가 고장났다,감기에 걸려 있었다,온도가 너무 낮다,겨울 옷을 입지 않았다
247,그는 하나를 훔쳤다,그는 카메라에 잡혀있었다,경찰에게 걸렸다,경찰에 붙잡힌다,카메라에 찍힐까봐 두려웠다
248,그는 큰 시험이 다가오고 있었다,그는 시험을 포기했다,미리 공부를 시작하지 않았다,공부에 집중하지 못한다,학교에 등록되지 않았다
